activity_ts,organization_id,district_id,school_id,user_id_to,user_id_from,distribution_id,distribution_id_from,activity_type_id,activity_ref_key,activity_detail_idx,activity_sub_type_id,activity_status_id,vendor_id,transaction_key,vendor_order_key,vendor_purchase_order_number,description,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,updated,updated_date,authorizenet_transid,invoiceAchDataId,distributionVendorName,created_date,submitted_date,completed_date,modified_date,prepaidStatus,original_amount,is_autoprocessed,req_transaction_token
2024-11-10 16:46:14,374,735,16981,16981,16981,16981,8083,2,4054fd68-8323-4c6a-a1f5-7e7870b1dfe7,9,8083,9,14418,HVCYSYOAJ1LX9HAB,XLHLGQT8-3GY8-CYA5-CI5W-V5YCCN83DWC1,Q23ET,"Eorum utrumvis, si aeque diu sit in corpore. Non placet autem detracta voluptate. Carere possent sine dolore tum.",93.31,93.31,9.33,4.66,7.46,4.66,4.66,1,2024-11-12 22:42:27,940049,RLK1941so,"Harte-Hanks, Inc.",2024-11-12 22:42:27,2024-11-15 04:38:40,2024-11-17 10:34:53,2024-11-19 16:31:06,Blocked,93.31,1,AHsjukp13NjdIW81Ok37SZjBr6p7Q77j
2024-11-14 03:00:18,374,650,19486,19486,19486,19486,8977,1,69937885-c62f-4b80-8426-c827b0f8d969,8,8977,9,16730,E9MN8MNKX3UQT6KC,JX5PKNR3-L9IJ-522Z-TTGM-PGKSID9B3SUL,6DP0A,"Quam eorum utrumvis, si aeque diu sit in corpore. Ergo Epicurus ineruditus, sed ii indocti, qui, quae pueros non didicisse turpe est. Autem usus progrediens familiaritatem effecerit, tum amorem.",77.89,77.89,7.79,3.89,6.23,3.89,3.89,0,2024-11-19 12:00:45,906387645,QTC6695cd,BankFinancial Corporation,2024-11-19 12:00:45,2024-11-24 21:01:12,2024-11-30 06:01:39,2024-12-05 15:02:06,Depleted,77.89,0,amcRr6v7Q7xb5n4Mb2qfI0GRx4puDvoz
2024-11-14 10:17:46,374,324,7842,7842,7842,7842,9057,3,ea32a3bd-4a84-41ac-8f4d-6ff82941ab73,12,9057,8,15316,RUL0N6MIRAA36J67,4AXKVYXN-ABOM-EYAT-LQOP-B48NPMLWS72J,81N,Nihil nisi praesens et quod adest sentire possumus.,121.27,121.27,12.12,6.07,9.70,6.07,6.07,1,2024-11-15 09:53:36,6130278064,VDN5367ml,Boyd Gaming Corporation,2024-11-15 09:53:36,2024-11-16 09:29:26,2024-11-17 09:05:16,2024-11-18 08:41:06,Active,121.27,1,7vR6N0J5cX7915Z0tnBF4H1O0rKqe8IE
2024-11-17 02:39:18,374,194,16242,16242,16242,16242,9764,2,175659af-edf7-451c-8a6c-7ecb4d906e35,11,9764,8,4187,1L105XJKX85EDW2H,KMGS0AZH-L3ZV-V9U1-KM45-JT83TK5QG7O0,T8SP,"Id quod maluisti, te, cum ad. Semel aliquid falsi pro vero probatum sit, sublatum esse omne iudicium veri et falsi putat.",114.55,114.55,11.45,5.73,9.17,5.73,5.73,1,2024-11-19 11:53:35,9761641,VUK0640gy,"NTT DOCOMO, Inc",2024-11-19 11:53:35,2024-11-21 21:07:52,2024-11-24 06:22:09,2024-11-26 15:36:26,Active,114.55,1,CpxW9lGa3n3QyM5g29fW6Jq3hKOg91EX
2024-11-18 12:59:27,374,243,684,684,684,684,10145,2,e9c06a96-738c-4870-8382-aa27b6a06b16,12,10145,8,433,C4VFHAZKCLCWP7KQ,RXWO610E-EIXU-I7N2-995X-6SPV2GD4EDS7,BFE20RGJF8,"Tum erant, ad quorum iudicium elaboraret, et sunt illius. Et ratione administrari neque maiorem voluptatem ex. Voluptates et dolores nasci fatemur e corporis voluptatibus. Putem, de quo quaerimus, non quo modo efficiatur concludaturque ratio tradit, non qua via captiosa.",123.63,123.63,12.36,6.18,9.89,6.18,6.18,0,2024-11-26 18:26:25,072535,QFM6609ue,"Savara, Inc.",2024-11-26 18:26:25,2024-12-04 23:53:23,2024-12-13 05:20:21,2024-12-21 10:47:19,Recharged,123.63,0,mW0864EVN74lS4megnoyTcAutgtnSF5c
2024-11-20 16:53:56,374,637,802,802,802,802,10708,1,d0498362-3948-4f73-9e0c-d79e7cb74a38,9,10708,3,16112,T3501M14YS77MW0R,62HRAI4E-4MOL-TZNP-4JU4-3O7ST357LBM4,QQ9BX44,"Consectetur, adipisci velit, sed quia iucunditatis vel plurimum afferat. Nam diligi et carum esse iucundum. Vera videantur. Vide, quantum, inquam, fallare, Torquate. Oratio me istius philosophi non. Seditione beata esse potest nec. Idem Graecum, quae autem de bene beateque vivendum. Sed existimo te, sicut nostrum Triarium, minus.",85.28,85.28,8.53,4.26,6.82,4.26,4.26,0,2024-11-27 01:54:10,7340644,APE1638st,"TESARO, Inc.",2024-11-27 01:54:10,2024-12-03 10:54:24,2024-12-09 19:54:38,2024-12-16 04:54:52,Under Review,85.28,0,a1S79B9H4vasE6LnHhYex935p0WrJ7ln
2024-11-22 11:00:30,374,921,17618,17618,17618,17618,11153,1,9d553254-7563-4fdc-b83e-8de4b93e7d95,10,11153,10,16722,KIFG16ZUW928Z7QI,VM3SDCTN-8KJO-B15O-M38C-X27OT10JD121,EJ2Q0WA5,"Variis ab ultima antiquitate repetitis tria vix amicorum paria. Mortis metu omnis quietae vitae status perturbatur, et ut succumbere doloribus eosque humili animo. Idem licet transferre in voluptatem, ut.",99.99,99.99,10.00,5.00,8.00,5.00,5.00,1,2024-11-26 11:27:04,89531902,KGV1371mz,Seaspan Corporation,2024-11-26 11:27:04,2024-11-30 11:53:38,2024-12-04 12:20:12,2024-12-08 12:46:46,Blocked,99.99,1,d9hDX14fZXl6518NR1y21hMA0Nmp86t8
2024-11-24 13:52:53,374,115,614,614,614,614,11701,3,889fa586-2e7c-4781-b1e2-f1f8d9dee4e9,12,11701,8,7273,2WR1QU5RX5OW7L77,YPN6QGKD-5P1N-TNU0-N1A7-7G52LEM9FIBH,8SC,"Quorum facta quem ad modum temeritas et libido et ignavia semper. De clarorum hominum factis illustribus et gloriosis satis hoc loco dictum sit. Erit enim iam. Percipi posse, quam ex hoc facillime perspici potest: Constituamus aliquem magnis. Si omnes atomi declinabunt, nullae umquam.",119.71,119.71,11.97,5.99,9.58,5.99,5.99,0,2024-12-02 11:43:59,1810695,KSQ9415jj,"National Security Group, Inc.",2024-12-02 11:43:59,2024-12-10 09:35:05,2024-12-18 07:26:11,2024-12-26 05:17:17,Recharged,119.71,0,6I1BTZ388w0b673f5mpf6XU18064SC86
2024-11-26 05:05:23,374,383,117,117,117,117,12138,2,2178a58e-4252-4ceb-92de-747ef035e56d,10,12138,3,15886,52L0Z5D14CP90BCD,000XOMK4-WJD6-BOIY-IA8D-WJ58XU1P0XFB,SBJ82Z,"Maxime hominum vita vexetur, ob eumque errorem et voluptatibus maximis saepe priventur et. De amicitia disputatum. Alii cum eas voluptates, quae. Autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet, ut et voluptates. Oblivione obruamus et secunda iucunde ac suaviter.",100.90,100.90,10.09,5.05,8.07,5.05,5.05,0,2024-12-03 03:46:28,5015694,OYY1604hb,Federal Realty Investment Trust,2024-12-03 03:46:28,2024-12-10 02:27:33,2024-12-17 01:08:38,2024-12-23 23:49:43,Active,100.90,0,29uyQ642dPXVKavguv20SX879VPJk82O
2024-11-28 04:56:50,374,444,15737,15737,15737,15737,12655,2,15aecfd2-fa8f-432a-b532-173d0a3aae10,10,12655,9,18821,SAVMU2CD0P2FFH7D,KBV34WEU-2R4A-G5OY-KG1H-SLOZPEY5YBCK,WLV9,"Officia deserunt mollitia animi, id. Sit, aspernatur aut odit aut fugit.",104.97,104.97,10.50,5.25,8.40,5.25,5.25,1,2024-11-30 00:49:53,19281878,UCU4377mq,"Full House Resorts, Inc.",2024-11-30 00:49:53,2024-12-01 20:42:56,2024-12-03 16:35:59,2024-12-05 12:29:02,Expired,104.97,1,OA6cFeYXxI5z0czxh5ZKWP2Pq468KN4p
2024-11-29 14:27:25,374,100,1911,1911,1911,1911,13008,3,d938b68b-e9c7-4d95-82a2-ec3b06a595b2,12,13008,7,19612,2PLKEUG9R9PMMDAL,LXLHLUWW-GGGH-IMWA-TF40-1SYHD6URZRNR,WVA,"Remissius agatur, sed tantum studium tamque multam operam ponendam. Homero Ennius, Afranius a Menandro solet. Nec vero, ut noster Lucilius, recusabo, quo minus. Delectatio, aut se, ut Plato, in musicis, geometria, numeris, astris contereret. Recte ferentur, primum erit hoc quasi, provincias atomis dare, quae recte, quae.",115.61,115.61,11.56,5.78,9.25,5.78,5.78,0,2024-12-07 02:59:19,976997325,DRR7949rt,PowerShares S&P SmallCap Information Technology Portfolio,2024-12-07 02:59:19,2024-12-14 15:31:13,2024-12-22 04:03:07,2024-12-29 16:35:01,Recharged,115.61,0,xi0Wf3SY26c5ljzyB8ZHV3K2i749A6Jh
2024-11-30 23:00:43,374,68,5645,5645,5645,5645,13352,1,a4e90881-cc3d-4529-afe1-93fe3a1008dd,8,13352,2,14186,S1GI3EKT1Q5VZIHV,B2CW02Q8-JKPP-GLX5-P75C-ABFMJ85MQHPN,RR28H7BR4C,"Quo gaudemus, voluptas est, ut meminerit maximos morte. Sit numeranda nec in discordia dominorum domus; quo minus animus a se repellere, idque. Falsi pro vero probatum sit, sublatum esse omne.",84.61,84.61,8.46,4.23,6.77,4.23,4.23,0,2024-12-06 07:58:39,48260159,QHL3727js,"NextEra Energy, Inc.",2024-12-06 07:58:39,2024-12-11 16:56:35,2024-12-17 01:54:31,2024-12-22 10:52:27,Suspended,84.61,0,WDgV860Yr3sbQoO5YRJDHR9302j12ZxW
2024-12-03 03:05:11,374,157,17750,17750,17750,17750,13917,3,63c74a33-5a2a-4904-973f-d34a8296e2bf,6,13917,10,12117,H7821FYX5XS26Z6T,SV9TWUE0-HDVX-WBQ6-ZYW3-B5ROJWW905BV,DZQW37UXX,"Perfecto, huic pedalis fortasse; tantum enim esse omnino.",60.02,60.02,6.01,3.00,4.80,3.00,3.00,1,2024-12-03 16:48:31,1776545334,ZJV1643yd,"Lee Enterprises, Incorporated",2024-12-03 16:48:31,2024-12-04 06:31:51,2024-12-04 20:15:11,2024-12-05 09:58:31,Active,60.02,1,98zZSrZPqZ5k65jOQvkp5Ir71Ah7Fk7y
2024-12-05 10:11:10,374,362,12703,12703,12703,12703,14510,1,934e0988-c3f4-4be6-a444-de9ba224e1ab,8,14510,6,2819,HX0JCHOHM9C0QFOX,30YZ0JJ6-WPMM-JSC1-7I29-PX96OV93WNMK,I5NREM18NN,"Dominos, ut, si tolerabiles sint, feramus, si minus, animo aequo e vita, cum. Et comparandae voluptatis -- Quam. Ob eam causam non multo maiores esse et voluptates et dolores nasci fatemur. Amicitia firmam et perpetuam iucunditatem vitae tenere possumus neque vero ipsam amicitiam tueri, nisi. Sane praeter sedulitatem probarent, omnes.",77.23,77.23,7.73,3.86,6.18,3.86,3.86,0,2024-12-14 20:51:12,588786531,LEK5857fc,AGNC Investment Corp.,2024-12-14 20:51:12,2024-12-24 07:31:14,2025-01-02 18:11:16,2025-01-12 04:51:18,Suspended,77.23,0,Z7e47bb5pll1si8hvWqC9iN1ZA68Qbxa
2024-12-07 15:35:33,374,286,8995,8995,8995,8995,15082,3,59be0d70-ab60-477b-b5a8-442f2ed07b96,6,15082,11,12841,GKARLS0F4I60U5K4,UL9LJKPH-5SP7-BYFW-127W-B40XKIM435XG,8QYLOAP,"Inquit, sententiam meam, et eo. Falli igitur possumus. Quam ob rem voluptas expetenda, fugiendus dolor.",55.26,55.26,5.53,2.76,4.42,2.76,2.76,1,2024-12-09 15:09:26,5452421652,ERL9288fs,"Plug Power, Inc.",2024-12-09 15:09:26,2024-12-11 14:43:19,2024-12-13 14:17:12,2024-12-15 13:51:05,Recharged,55.26,1,4b5M00k027ZQX02p190o9l5XGkIwEJeV
2024-12-09 05:21:55,374,589,14439,14439,14439,14439,15488,3,e2a0b6b7-62c9-4c28-b243-372db275e256,14,15488,10,3217,8UIPOOYLAT6JTY2P,HDPGC0KA-CB54-6EGS-D1AP-JB7UKPAQHWDY,234EE,"Ut modo docui, cognitionis regula et iudicio ab eadem illa individua et solida corpora ferri. Esse bonum iucunde vivere. Id qui in.",138.66,138.66,13.86,6.94,11.10,6.94,6.94,1,2024-12-10 22:59:08,595760557,EYY1877ty,ACNB Corporation,2024-12-10 22:59:08,2024-12-12 16:36:21,2024-12-14 10:13:34,2024-12-16 03:50:47,Active,138.66,1,LPY0ONe70e8l28w149c7I9OlgoJVWS0F
2024-12-11 12:01:02,374,529,5660,5660,5660,5660,16093,2,4222edd7-ee7c-44d7-95d4-814ad02f8fc1,14,16093,10,15561,WN0LQ19BWYRL5HOK,CGXRL044-ZXO1-K1YI-DRD1-SSIRLDOZIWF0,30MRMFEYJ,Nec timiditatem ignaviamque vituperari nec fortitudinem patientiamque laudari. Inter mediocrem animadversionem atque admonitionem. Altera occulta quaedam et quasi architecto beatae vitae. Armatum hostem impetum fecisse aut in armatum hostem impetum fecisse aut in. Omnis dicendum breviter existimo. Quamquam philosophiae.,139.25,139.25,13.92,6.97,11.14,6.97,6.97,0,2024-12-18 02:59:43,937174,QOH5845ov,Chimera Investment Corporation,2024-12-18 02:59:43,2024-12-24 17:58:24,2024-12-31 08:57:05,2025-01-06 23:55:46,Expired,139.25,0,57y84A1E3KJ3R4tQtJxqXvXTNs3Nv831
2024-12-12 00:01:47,374,162,17038,17038,17038,17038,16225,2,078ad3ee-46e8-4f54-8f58-1f2794732edb,12,16225,10,2210,17XM2XNG7EJDDUIA,2OO1KM4R-F00Z-C7M6-RS9T-NKQODCF29YD7,VGFTJN2,"Contra vestra convicia, sed tamen satis acuti, qui verentur. Medium videretur, cum omni dolore detracto, nam quoniam, cum privamur dolore, ipsa liberatione.",123.83,123.83,12.38,6.19,9.91,6.19,6.19,1,2024-12-13 20:52:00,197618951,OQY6049kl,"Easterly Government Properties, Inc.",2024-12-13 20:52:00,2024-12-15 17:42:13,2024-12-17 14:32:26,2024-12-19 11:22:39,Active,123.83,1,0QXjLkD7038jXidJr5WApwC8orZtVQyn
2024-12-14 05:16:41,374,828,12148,12148,12148,12148,16801,3,55a12e0f-e85a-417e-9142-7f90221db752,8,16801,1,235,S1RV2R9VEGRBU74E,3K0M3UJ1-G4O8-OK9M-PI5S-OBFH1SMQ9EC1,XPMN,"Eo libro, quo a nobis explicatam. Dolorem. Ad haec et quae sequamur et. Quidam Epicurei timidiores paulo contra vestra convicia, sed tamen satis acuti, qui. Voluptatem; cum autem usus progrediens familiaritatem effecerit.",78.82,78.82,7.88,3.94,6.30,3.94,3.94,0,2024-12-22 17:04:33,24918748,HJX8177wn,ClearBridge American Energy MLP Fund Inc.,2024-12-22 17:04:33,2024-12-31 04:52:25,2025-01-08 16:40:17,2025-01-17 04:28:09,Cancelled,78.82,0,028Dh51Rt77FJ88d3B6GJm3MG9ev98mf
2024-12-16 19:51:55,374,472,2395,2395,2395,2395,17488,1,3aeb10dd-e511-42f2-a989-27a2ca71a51f,5,17488,12,3967,NFVJBA01FGOYNCCP,70R4TQKR-11LX-M6BD-NX4R-8Z7Z1VKY6GYW,X68G9H,"Autem vestra nullam existimavit esse nec ad commodius disserendum viam. In physicis plurimum posuit. Cum mihi nihil sane praeter sedulitatem probarent, omnes mihi. Ratione et via procedat oratio. Quaerimus igitur, quid sit. Faciam, interdictum puto. Locos quidem quosdam, si videbitur.",51.39,51.39,5.14,2.56,4.11,2.56,2.56,0,2024-12-23 11:46:38,2015782647,ZAL5336mz,"Orion Energy Systems, Inc.",2024-12-23 11:46:38,2024-12-30 03:41:21,2025-01-05 19:36:04,2025-01-12 11:30:47,Suspended,51.39,0,ezl5FN55i34h4Xnn1P43r4o5gfkyIRan
2024-12-18 01:47:06,374,552,6389,6389,6389,6389,17811,1,7406cc74-1ad0-48b0-a818-ab527c649d44,14,17811,12,4154,QTK1NQ2UF2ESV8DV,YND0A3TM-VCX9-WDY9-DLI6-G2WT0PMYY0JF,35GYHA,"In primis gravis et doctus adolescens, ei disputationi. Est difficilius satis facere, qui se plane Graecum. Ad modum temeritas et libido et ignavia semper animum excruciant et semper sollicitant.",136.70,136.70,13.67,6.84,10.94,6.84,6.84,1,2024-12-22 00:13:45,7127951373,GKS0933iw,Verint Systems Inc.,2024-12-22 00:13:45,2024-12-25 22:40:24,2024-12-29 21:07:03,2025-01-02 19:33:42,Blocked,136.70,1,5ZDZH5F3rQ02F2xMcPQXLF1j3nF3Ac00
2024-12-20 17:07:33,374,308,15219,15219,15219,15219,18494,1,e13e92f3-0d88-45e8-ba5a-41bfdde6496a,13,18494,8,17104,M4S9DDWY89E0NBQI,2J9VCPY8-O4MM-YKMF-ZB0Y-PY8BKL54B16B,5G1R57,"Semper impendet, tum superstitio, qua qui utuntur, benivolentiam sibi conciliant et, quod. Simulent, et iis servire, qui vel utrisque litteris uti velint vel.",131.52,131.52,13.15,6.58,10.53,6.58,6.58,1,2024-12-22 12:15:21,22370580,XEM1227xi,First Data Corporation,2024-12-22 12:15:21,2024-12-24 07:23:09,2024-12-26 02:30:57,2024-12-27 21:38:45,Depleted,131.52,1,2447IF53Ye0R2bsA4NP1mSoC0T38Aq42
2024-12-21 23:14:14,374,774,2405,2405,2405,2405,18816,3,7b7de5c3-f3a3-4fce-879c-2f07ca039f93,7,18816,3,13040,ZB2OCTY5QFZC4PJK,5FSG89YR-PGVT-W5TW-BPML-2REV7TWFSERE,Z91,"Nec medium nec ultimum nec extremum sit, ita ferri, ut concursionibus inter se reprehensiones. Interpretum fungimur munere, sed tuemur ea, quae dicta sunt ab iis quos. Do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad sapientiam perveniri.",66.58,66.58,6.66,3.33,5.32,3.33,3.33,1,2024-12-26 02:30:48,959482195,JJD4390kg,TechnipFMC plc,2024-12-26 02:30:48,2024-12-30 05:47:22,2025-01-03 09:03:56,2025-01-07 12:20:30,Depleted,66.58,1,nZ6b6eOuTgMa7174TAMpUKuG922SC7jx
2024-12-23 01:17:48,374,413,661,661,661,661,19097,2,001ec5ac-0a58-4487-b95d-c24eccef94f3,15,19097,8,3739,JMHUX5QWWYM2G7NL,X783TMXD-XQRV-EOIS-5ZJE-8274PT0UHR1M,QAV,"Vitae tenere possumus neque vero ipsam amicitiam tueri, nisi aeque amicos.",154.17,154.17,15.41,7.71,12.34,7.71,7.71,1,2024-12-23 18:33:58,4385679,LPM4159pl,MakeMyTrip Limited,2024-12-23 18:33:58,2024-12-24 11:50:08,2024-12-25 05:06:18,2024-12-25 22:22:28,Depleted,154.17,1,wSHBu1L0fdTlJpQ8OxsQxN2iflidb8IY
2024-12-24 17:26:51,374,993,3300,3300,3300,3300,19552,2,f677626e-ec4b-44eb-b81a-141cd53d33c5,3,19552,8,3265,2SNEK5QGO086K7JW,PGM7YBV8-SU2R-RM0X-DPZ2-S077JQ6I5D2U,9LYF8NG,"Quae cum dixisset, Explicavi, inquit, sententiam meam, et eo quidem consilio, tuum iudicium. Nostrum scribendi ordinem adiungimus, quid habent. Quidam e nostris, et scribentur fortasse plura. Voluptates, quae ad amicos pertinerent, negarent esse per se esse expetendam et dolorem ipsum. Erroribus animos hominum liberavisse et omnia tradidisse, quae pertinerent ad.",25.76,25.76,2.58,1.28,2.05,1.28,1.28,0,2025-01-02 17:54:11,163774,XXG1314tl,Materialise NV,2025-01-02 17:54:11,2025-01-11 18:21:31,2025-01-20 18:48:51,2025-01-29 19:16:11,Inactive,25.76,0,18eH15edKxA3NPBbIVVpT2Uv0HRPJY5Y
2024-10-11 01:51:04,375,103,12579,12579,12579,12579,122,3,83ca10b5-2f35-4f1a-924c-e8cf3a2279f0,7,122,5,4086,PV6SAF7GV6EDX9L9,VAE2XGB9-2P3F-VDF0-IJQH-DDAQB4B0OW6I,DFG,"Sequimur, quae suavitate aliqua naturam ipsam movet et. Voluptates effluere patiatur earumque assidua recordatione laetetur, quid.",68.32,68.32,6.83,3.41,5.46,3.41,3.41,1,2024-10-12 09:22:01,199179,YUH5432yh,Kopin Corporation,2024-10-12 09:22:01,2024-10-13 16:52:58,2024-10-15 00:23:55,2024-10-16 07:54:52,Pending Activation,68.32,1,fDms5Fv1u00cbIlx3JIgT5S6a0B5SS3l
2024-10-13 13:34:08,375,902,12952,12952,12952,12952,772,2,3ce62467-0d96-438f-8eb1-9485d1792373,8,772,2,1302,JBSJBV0CYDMK1N9F,MIUVSIT6-8WDE-GBDG-P0JS-DVZ5LCZ50KWJ,DVZBPIVY,"Ne minus amicos quam se ipsos amentur. Etenim si. Officia deserunt mollitia animi, id.",81.39,81.39,8.14,4.07,6.51,4.07,4.07,1,2024-10-16 00:46:43,932158,OXZ9248kv,United States Cellular Corporation,2024-10-16 00:46:43,2024-10-18 11:59:18,2024-10-20 23:11:53,2024-10-23 10:24:28,Blocked,81.39,1,Jz812i81U7A9ivBqUr31g3i81ra174na
2024-10-16 01:18:05,375,157,7447,7447,7447,7447,1411,2,29e350dc-7f19-422f-a46c-b25c7a5d7493,11,1411,5,16304,ERHXITQ19PRR5BE2,UO0I890N-ZBD2-SU3U-8EA2-7KCELJL5DK9H,D6K9W4F4,"Illum motum naturalem omnium ponderum, ut ipse loquerer, tum Triarius leniter arridens: Tu quidem. Ultimum, quo sint omnia bene vivendi recteque faciendi consilia.",105.83,105.83,10.58,5.29,8.47,5.29,5.29,1,2024-10-19 03:08:28,657286,DWW4396bl,General Electric Capital Corporation,2024-10-19 03:08:28,2024-10-22 04:58:51,2024-10-25 06:49:14,2024-10-28 08:39:37,Cancelled,105.83,1,W2s4o207s492ckz7d7W391o5y7j9g63b
2024-10-16 08:09:49,375,141,3444,3444,3444,3444,1483,1,e6ed3f51-aeb1-4781-b75d-e4e0e2ddc502,8,1483,9,16530,UAT1YN9UHNV7RWJY,URT99HIX-US78-GQ1D-0VN7-VVJ2QGHODP1Q,8Q4ALHE74,"Voluptatem, quia voluptas sit, aspernatur aut.",76.88,76.88,7.69,3.84,6.15,3.84,3.84,1,2024-10-17 04:50:34,926879181,VHP8073dr,Dollar General Corporation,2024-10-17 04:50:34,2024-10-18 01:31:19,2024-10-18 22:12:04,2024-10-19 18:52:49,Active,76.88,1,fsz456fGS3uXWb85q2Q58MxLGZ49T1nT
2024-10-18 07:00:18,375,963,9889,9889,9889,9889,1998,2,6a203e1c-6bd5-43e9-bb2c-7c3993efd9f2,10,1998,5,9438,SL99T6E0XOJ02R8E,PX2U3H2K-FZEK-SPDG-9ZS0-FAZGABQ3ZIDM,X81C,"Suis suscipit, ut non dicas, quid non probes. Principio, inquam, in. Esse firmissimum.' Sunt autem quidam.",102.16,102.16,10.22,5.11,8.17,5.11,5.11,1,2024-10-20 15:21:45,9842320,RUB9237yn,Alphabet Inc.,2024-10-20 15:21:45,2024-10-22 23:43:12,2024-10-25 08:04:39,2024-10-27 16:26:06,Under Review,102.16,1,PEU19MJBYfOEj785E2Z1hvl5Yvd1DZ0a
2024-10-20 13:52:38,375,317,18009,18009,18009,18009,2603,1,3a21cc99-db3b-41b1-b063-6d2f22c14549,10,2603,10,14112,1JIN4K8MQRS22KU1,PEMIA1RL-QPWJ-PQ5Q-0TF1-TH45UYRJT6ZD,PQETM8MF,"Signiferumque, maluisti dici. Graece ergo praetor Athenis, id quod maluisti, te, cum ad me.",101.88,101.88,10.19,5.09,8.15,5.09,5.09,1,2024-10-21 08:52:22,00193124,AGO7064ja,"Alexander's, Inc.",2024-10-21 08:52:22,2024-10-22 03:52:06,2024-10-22 22:51:50,2024-10-23 17:51:34,Expired,101.88,1,9kn9H4L97qI82OjqKI9zHX1g8D051Khj
2024-10-22 21:50:11,375,579,13496,13496,13496,13496,3227,2,d721cf6b-a365-4239-a00d-d175507359f4,14,3227,7,1239,3US788GQ1D90VN7O,3M18Y534-93KR-8RHO-0T1Z-79T4WBQZ4VA5,SAE4GR,"Chrysippe, concessum est nihil desiderare manum, cum ita sit. Honesto nullam requirere voluptatem atque ad.",137.62,137.62,13.76,6.89,11.01,6.89,6.89,1,2024-10-24 09:33:51,091193,HJE8121zl,Plexus Corp.,2024-10-24 09:33:51,2024-10-25 21:17:31,2024-10-27 09:01:11,2024-10-28 20:44:51,Recharged,137.62,1,6l1euUe4BCk9Hbie6Cu0BGA2f0sr6Pac
2024-10-23 16:34:04,375,442,18633,18633,18633,18633,3421,3,40a0ecd3-dcb8-4b65-b61a-2d7dfd80e2bb,11,3421,7,15169,01E32CW7GZ0ARGN5,62R6WDW5-28CY-TSGC-5X2V-Z6EVQ1R8RZ8Q,636V,Ignavia semper animum excruciant et semper.,106.49,106.49,10.65,5.33,8.52,5.33,5.33,1,2024-10-23 19:19:33,1411182,CME0201pp,Cray Inc,2024-10-23 19:19:33,2024-10-23 22:05:02,2024-10-24 00:50:31,2024-10-24 03:36:00,Expired,106.49,1,YJjpBR7Gk835X13QCDdy5nh0jBYzuFPT
2024-10-26 07:21:24,375,67,15268,15268,15268,15268,4142,3,2f3792f2-ce17-4653-9d3e-ac3f3631b1ed,9,4142,1,4626,KL7OIFWVQC7YD2H5,6EPZ1JE8-64II-FY5I-N26V-H4PK9X3SPCJG,0MPBFM,"Nobis explicatam esse his litteris arbitramur, in quibus, quantum potuimus. Ex ea commodo consequat. Duis aute irure dolor in. Nihil dolere, primum tibi recte, Chrysippe, concessum est nihil ad Epicurum. Nam.",86.81,86.81,8.68,4.34,6.94,4.34,4.34,0,2024-11-01 03:28:12,584699620,CNP8566ze,The Cheesecake Factory Incorporated,2024-11-01 03:28:12,2024-11-06 23:35:00,2024-11-12 19:41:48,2024-11-18 15:48:36,Pending Activation,86.81,0,2pjnGdGI1iQA0PPOB72WMHClTz4cB5A5
2024-10-27 22:51:00,375,124,7570,7570,7570,7570,4561,1,bd44cf10-090c-4918-835b-60dbf5396f86,12,4561,1,7905,1M9P7EWKS63WVJLV,HV9DLWNZ-W51Y-OAT5-NVOM-XPX8UNHQ5K6F,X7F9CYCV8,"Affectus, eum necesse est effici. Sed multitudinem haec maxime allicit, quod ita putant dici ab illo, recta et honesta quae.",121.38,121.38,12.14,6.07,9.71,6.07,6.07,1,2024-10-29 12:11:47,7723932,YBJ9717uv,FIRST REPUBLIC BANK,2024-10-29 12:11:47,2024-10-31 01:32:34,2024-11-01 14:53:21,2024-11-03 04:14:08,Under Review,121.38,1,89C2N59103N9935Bn2MNIS9BWK6DWT0H
2024-10-28 17:43:07,375,259,86,86,86,86,4759,2,73cdb8eb-7bb1-48fa-a479-d434b073d190,9,4759,12,720,JMFH6U42FL0VRZX1,T9UNM2XS-5O7C-QJ7K-54Y3-21LQNW2231TL,M3SNCPVY1,"Sint opera, studio, labore meo. Prosperum nisi voluptatem, nihil asperum nisi dolorem, de quibus neque depravate iudicant neque corrupte. Aut magis expetendum possimus dicere? Inesse enim necesse est. Quid extremum, quid ultimum, quo sint omnia bene vivendi recteque faciendi.",92.22,92.22,9.22,4.61,7.38,4.61,4.61,0,2024-11-04 00:07:36,51638944,GCJ3543ui,DNB Financial Corp,2024-11-04 00:07:36,2024-11-10 06:32:05,2024-11-16 12:56:34,2024-11-22 19:21:03,Blocked,92.22,0,rj5el7JyTXw6CS7Znjkxm5hMd2N8KEJ8
