activity_ref_key,item_idx,category
d69ed3eb-fbfa-4898-afab-999e8966b50d,11276,Therapy
e172905e-b961-4411-a47d-98e9777d2372,19864,LMS
0013ede6-2c06-4b2f-be28-b015ed97a4ad,17734,Robotics Club
1772ca4d-a7b0-44e2-9ad3-53d702423b74,491,Roofing
e77e280f-918f-4936-9d22-eb8e72d8f675,2405,E-Learning Platforms
c3cddd9e-83a3-49a8-aaef-47afc813f576,3617,First Aid Kits
292a942d-afe1-4cfe-9dd8-5564bc1895eb,19630,Spanish
93b60999-1e8d-4058-bd73-4c3c5e7bf738,10039,Tech Hardware
3f74b764-ee0b-46cb-bc73-45f0017c2bc0,9663,Statistics
3bd9c054-d8d9-411d-8ace-eefabed1bd83,3244,Bookshelves
6e572b5d-1c0b-40b4-8b46-1d7445c22b92,11400,Mileage Reimbursement
202fe680-6e00-4602-a603-8b28c45c8c7a,2562,Drug Prevention
ad6bc6e0-e550-4b74-b391-bbcf8490caca,4006,Sports Equipment
b4d65248-6724-4eeb-9bbc-670d5c9c6311,13683,Website Fees
69abecf3-aa15-4a12-9719-fdda43919892,10981,Sports Equipment
1857a25e-1d79-469f-a61a-51176b58bf12,12612,Teacher Aides
7c68d034-8eb7-486c-a607-dd2b247734e3,6936,Electricity
c309abba-3934-4960-be4f-44daa7027949,5498,Projectors
33fead9b-1033-4466-ae1d-a658b54f20fe,17814,Math Support
bac25076-eb66-4fce-aa80-71b59830779f,19285,Printing Services
f7e1cb01-a3b4-49bc-8e65-c47d50603562,18668,Tuition
3fa2103b-d281-4c73-9d52-aaa46235ff43,6420,Science Support
7a13d732-4bb0-4af9-b004-4f4a271f7100,16879,Sanitizer
d5b06697-e661-4e28-b32f-0dd365ac7b2b,4946,Literacy Support
cd0c7a90-3a54-461e-859f-3a7394411f68,16697,Cafeteria Supplies
267cb131-3889-4122-aecf-d48e23f4b4b2,3945,Earth Science
f5f26322-e630-42e0-b55b-4cbf34c01dc2,775,Ventilation
44cfff07-1c2e-4428-ba65-2359a23e4c28,8580,Guest Speakers
fdb977fb-e8b7-4dc9-a021-36a87f76aa92,2777,Art
f57d6ca4-3ae3-432b-bb78-60dbe792578f,4520,Stage Equipment
48298b6e-c2a9-4716-aef2-6156d8dc2150,8266,Staff Wellness
2f911b9b-4482-4561-93c4-0d05111a6530,13714,Public School Fees
b6b01a6f-4a6f-4803-8647-cf9c0bd07107,16490,English Tutoring
d79a0169-d2b6-4c93-bc37-7864e2175630,16712,German
a94ee2e0-f774-4d5c-a560-38e2f1416265,15140,Masks
8e744638-3870-445e-afd7-d84658b00b9b,18927,Student Counseling
1b1b6b80-a646-4984-ba52-d9478486130b,16808,Nursing
050c453f-0fac-446e-95d5-3f757d234fb8,3506,Benefits
02a649fb-22f5-454c-9a1f-1e6dc42ed95b,16028,Testing Services
816d7627-fa1a-4cf0-aae5-1207e828f575,13399,Digital Citizenship
cbd41beb-c588-4dea-9305-1152cd6a899f,13341,Hotels
d1742e09-6f0d-44d0-adf9-a0d5c3c31f0e,13934,Transportation
ccbdf392-f4fc-428e-92d4-4c85cade8f1c,13274,Antivirus Software
7195dca1-3ae7-4e6f-8790-bd3c97408ad3,17197,Accounting
11ac903f-8ca1-4424-9c5f-6d72cc8938a2,19294,Audiology
d37504ef-ab67-4ea8-9600-4c1f44eddd63,5155,Speech Therapy
3d4049f2-7bd7-4708-a9a6-aa1296beb45f,5693,Physics
6a73b5d3-64d2-4428-9c36-870a6a9347d4,13590,Sociology
c87aa952-d3f3-49af-ba03-596b699ca905,19730,STEM Kits
c8cc5251-4772-45f7-a6a3-9171972daf9c,7526,Craft Supplies
72ad045b-6e7f-432f-b7a5-825219443693,17016,Team Uniforms
284a13c9-2384-4f71-984d-8ee8b5e3ccfa,9587,Braille Services
bd4ba5e0-abf5-4007-ae56-f874333fb116,9427,Choir
bf379dc0-cd7c-47e6-9875-9d36ea4e2de8,15655,Software Licenses
4ae9f18b-9253-4eec-8a4a-c8cfeacb3fec,9302,Painting
8feee234-1279-4c6f-82b2-6c14c07d4f39,16194,Headphones
a9c4b169-d597-4703-849f-b856d591f7cc,13657,Academic Coaching
ba7eb9ba-76b0-4040-851a-e0bddbaaf984,15373,Consumables
0dd9ee35-de68-4fba-a8fe-afb3d5da0de4,10670,Game Design
888f7016-1d98-4dad-bf64-880f2c8f92d4,13228,Post-Secondary Fees
37091c6e-470d-4ef2-95c0-cc53a30370d7,6231,Disinfection
a240bab6-889a-4cff-9cfd-8fa106beeb6a,13776,Art Supplies
b88e3476-5355-42a0-a844-042e8fb8bb3a,14630,Theater
b44c89a8-2b91-4984-8986-67e2862213da,2273,Grants
08b7b51c-0025-41bc-a107-e48e5f71c542,4467,Water
29cf55e4-6b00-4940-9869-cd37a29611a1,16181,Curriculum
c3ee65be-30f4-474a-a749-05176ec6288d,5829,PE Tutoring
611b0cdc-3e81-4236-a648-d1b7bd256cfe,19787,Facilities
2ec62121-e0be-431c-9f21-be7b384ee46c,14255,Learning Management System
fe2eb289-daa5-4ce4-8203-d7093b7f316e,1162,Coding
f1a6825b-666c-4348-b31f-7dd641165079,5221,Reading Books
c4654495-5e3b-44bf-9acb-5f54d34f36a7,3282,Security
5cabe851-ac67-43df-866d-6a68a0f84675,14501,Gas
9c4a34db-4889-4d3f-a4fc-e548edb46c42,17386,School Uniforms
f80fee59-b5c0-437e-b27e-0887d2a4cbf9,15770,Woodshop
e87ad7b8-25d8-4215-95fb-8317fe74af8f,13986,Dance
28d3698a-208a-4cb2-bf32-bb2762eecfe2,5509,After-School Programs
1f688804-3e12-4530-9a95-8a087f6d33ca,2239,Clubs
3feb9740-2a88-4701-9426-00c9adbf637e,9723,Core Subject Tutoring
83db3a23-fc40-420a-8f04-1869a2842c29,355,Safety Training
64484728-c7dd-4f13-afc5-ad84144e41ef,11320,Team Uniforms
ed8f3506-7c10-47cc-9d9f-1f8b7c376a1a,13762,Geometry
f8547143-b990-4c59-872a-5db3b0752569,14622,Shipping
e9111c7c-83aa-419b-b6cd-eae50ebf018a,9656,Events
718d0585-6439-4b3c-844e-0aa9a5d6c423,75,Catering
0d237f20-4d9c-4c97-81e0-92fc0b03780f,2919,Paint
dc7af5df-ac0a-4e33-9015-2a7c136b850c,1968,Food Services
5b668016-1cc3-4e8a-bae6-b129c480c78d,4611,Folders
d88d1546-f12c-4827-89c8-d2c614223471,1843,Bus Leasing
859dacf1-de8c-4097-8b31-4e0e01c736e9,11044,Brushes
7da0b6ed-9fa8-4975-afbe-64dd386082b5,5230,Science Tutoring
5b1400d1-d23e-4cb7-b34a-5732fe8bb607,9913,World History
047bb424-24a9-4b7a-a146-7ed1d54a492c,17706,iPads
692df22e-d5ba-4642-be42-1df0dc5c0e69,1747,Academic Intervention
c25628f8-6abf-4277-9573-b58020ccf5ef,7581,Trigonometry
4894838b-865f-49ff-b8dc-2304e0e31ea5,832,Vending Machines
68392ad5-2611-470c-8cb9-41c3b0068f81,15932,Mentoring
e574f925-066a-4e4d-8c0c-d04abd468f51,17265,Contracted Services
3c6407e2-ec29-4fdc-9332-7f1af8155f4f,17400,Calculus
e67e1108-64c1-45a9-8f1c-6a54ac7bf3b2,11466,Fuel
127d1b8a-5b29-4c4b-acd0-c973221aac7e,3294,SAT Prep
716083a9-63cc-4950-b4e5-4b9897b7810b,2378,Yearbook
b16b64f2-5ff1-4ba4-b88f-5dbf13571bcd,14007,Job Training
a551df37-b13c-4615-8570-b845b0deeadb,11985,Student Wellness
1c0a50b8-4c82-44fa-9dba-2423705fe95b,8856,Group Tutoring
2f6d2dba-745f-4a84-87c0-9a85ad10f545,11135,Data Management
3597eda7-e24f-483a-9c8f-e85941580a0e,11555,Driver Salaries
49c4dd24-5471-403b-89a4-030405925ccc,7936,Algebra Tutoring
066f22b7-1cc4-4407-860d-a64291ac89f5,12385,Summer Programs
e0fe6d6e-d4d7-489c-954e-6c94755555e9,12187,Health
41953e01-7ffe-4def-a9c8-900b373a7665,8798,Financial Literacy
0d093b5f-110d-4ee0-aa8a-93ddbd1dcb6d,9225,Library Books
81a9c10c-fc37-486a-83b2-270ac125f133,5997,Music Tutoring
cd1b00d7-0b39-478a-a37a-931100d2f880,18678,School Bus
10c5bbda-6964-43b7-8157-98ec818766e0,15078,Uniforms
73332524-0b1b-4763-a918-3d5c463d6457,7056,Test Prep
fa8b1e3b-29b1-4ab3-ae68-6355defd5438,2846,Legal Fees
2f71c5e5-bef1-4254-9a62-4dbc85c376ef,5289,Laptops
0756d53f-3eee-4d0a-a0e6-625a0b49c7d7,11368,Therapy Tables
8b8c047d-1b03-4c3c-97fb-75507edcce40,4672,Parent Engagement
abb5ebba-6824-4ff6-8d4a-a3e77f99a1ec,17180,Subject Tutoring
12b0bec3-856f-4cc6-8320-7d4f12cbe870,16881,Office Supplies
a5b54c0c-00f6-4a4a-b81f-4f4d2fb55a38,5549,Biology
52ca67ec-3ebe-4ad8-af6b-dc8464f9375c,9973,Civics
94f97312-246b-4702-9a4b-2290d518201d,3476,Welding
7d099d45-0136-49d0-89df-7c96a5916f1b,4937,School Newspaper
60907f56-3c00-463e-b0c7-b0d7743ff3b8,4867,PE Supplies
47c8d48d-7ae3-40d4-bf9a-ac01315e3317,13011,Document Cameras
b80d1409-24b6-4c56-90da-6d8a1aea753c,352,Activity Fees
55b6511a-c6f1-4226-9095-c4928ba36a1e,4994,Basic Supplies
be253a8d-5e40-46cf-bc91-b661f671d6ce,9244,Computer Science
8bebcafa-d8dc-4f7a-9997-8ca9f57e5b57,7377,COVID Testing
0b611e6f-511d-4ad0-a6af-58d5b1ceea88,15430,Geography
bc1e99d0-5de0-498c-bffb-e2eee6fc55dc,17910,Cafeteria Furniture
49da05a0-506b-4e97-b8c0-688798a93283,19640,Printers
c6557871-5da5-41bd-83e4-55a0a28580e4,3173,School Supplies
d3140d09-6d8d-46ff-a3cd-639833e2e34d,6655,First Aid
0bd2e2f4-47fc-49d9-ba17-6f83c907d335,8814,Thermometers
9af0abe1-3dc0-44f1-8308-ed3b6fe639d3,17209,School Nurse
011db6a6-a825-4d74-b03f-a84858d5b9fe,5102,Cosmetology
4fed8647-4c5d-40af-804b-2cfe71bb322d,4661,Geometry Tutoring
2e930d8b-58de-42f9-9712-bcfe88469363,8413,Bus Passes
113fc611-be8b-419a-ab95-85657231dad8,4796,Tournaments
9a1aeb2b-3290-4db2-a4ea-3f230147e7dd,14988,Flooring
2f4e8262-0db1-4ff1-aa66-fcc4c490e33f,9648,Hard Drives
dabd11d9-6057-4f74-994d-4207d51ed606,19237,Social Distancing Markers
259b1e8e-da4b-43c8-a5af-251088b93b98,5636,Adobe Suite
35960b72-b4bd-43e1-9457-c9db0307e312,15699,Computers
2749de4a-14e7-44a9-93ec-82ee8a3be8e3,3836,Costumes
5c6b3a3d-4a24-49c4-9334-d16571bd6555,535,Creative Writing
a95c507a-4eba-4190-8313-86255c096f33,3284,Special Ed Tutoring
4b7f28de-88fd-4e95-a94e-af3ae43a6716,16003,Behavior Intervention
89ee2ce9-fe49-4078-8349-6eabf626d9b7,1660,Leasing
e0d0d795-c869-48ea-a7c3-06c8463d6773,11098,Sanitation
40a4c333-8894-4baf-ae6b-0523f1cbf2f2,15037,Applications
bcfdd101-52da-47c6-a32c-9e002136a222,9042,Filing Cabinets
38f8b80b-4792-4317-b528-918702509e8a,19747,Law
fcddbb1f-3a7d-4bf5-a4ac-a21407dc0b2d,2203,Social Studies Support
6ff508c2-a9d2-4360-b2d7-06aed5b0f22f,757,Playground Equipment
478949a7-a4cf-4a47-a43c-1f1a8b5153f6,11781,Classroom Supplies
2811cc43-c436-46bb-9467-2dbd4018ff2b,721,General Supplies
26afb08a-4298-4f27-8dc4-e0a90bd5e48c,12970,Gloves
8bcb3382-3498-4a3d-bf63-2a183e04253f,11716,Instrument Repair
a0c61d4f-962c-4010-b1c9-bcf141bd060d,15744,Building Repairs
4e414ccb-4cb7-490b-a030-bab07c399e06,19869,Custodial Services
fe2a7e48-b72a-4119-b9c2-c9c0debb2f39,5990,PPE
2e0d8a64-829e-47b4-b724-393872e09543,14347,IT Support
b47e5066-894d-4ca0-bf41-4a10c59abc3f,13709,Janitorial Supplies
57d53b54-2335-4997-bd1a-a996b0ec04be,2996,Competitions
84925695-a2a8-4493-bcdb-6fe7ee1e7b03,5571,Microphones
ed7d388c-617c-4c22-8202-871f2366fb00,4812,SAT Exams
19b53905-3f84-4efc-b4c2-4ac36bcacebe,13071,Insurance
6943d24b-bf82-412f-8402-3e61b7b8d947,401,Building Maintenance
801b2aab-7aa2-4386-b20f-08f79fb1f1a7,1556,Pottery
7ffed670-16fc-48b0-936c-f21e1d9c352a,8474,Lighting
ebd66994-1b40-4d93-8c16-4ceecc682050,8247,Auto Shop
a7009f04-09cd-4dde-9315-536e91bd5193,10375,Technology
c2b48f9c-e6f9-4616-8955-04abd269a806,3430,Guitar
7924dd08-a284-4f66-87c3-386594dcc664,5496,Math Club
18ad08e6-2056-4b85-a97c-18d94add612d,15748,Window Repair
489197a7-edaf-4a99-8d6d-6756d018bdf9,14108,Sanitizer Wipes
40141d89-052c-43e8-8745-a03477c52819,14553,Math Tutoring
b849939a-ddaf-4cd2-ac8d-5638afe7331f,210,Special Ed Supplies
a6870c57-a450-4bea-a751-1460b5d71f53,18599,Graphic Design
7a3652f5-8764-4794-9ae7-ef652e9509fc,16657,Groundskeeping
550deb7e-e496-4c78-af95-5fa1132f40df,4385,Biology Tutoring
513e5363-c82e-41bb-85b1-ad85fdf9abe4,16949,Public Transit
39d84e5b-d560-423c-92ab-450ac960f50a,11114,Textbooks
6e03bbbf-99db-48b2-aac4-5d29cdd2dc13,6920,Alarm Systems
d1b0b05f-e57b-4acc-9fb7-ed6efe29560e,11148,Awards
1d4ea4e1-f0c0-416e-a1b1-d72ba693b3ca,15297,Certificates
2c994b48-0d6a-4607-93c6-ecca932f1182,4529,Book Club
ae57fdac-1c6a-47df-b669-bf9eaa2f5fea,5130,Test Kits
c0b01088-71f1-4bc4-81f7-e7cafa064e81,4613,Charging Carts
d2297db6-6759-45d7-bad9-dac9607beb0f,11993,Personnel Costs
f470d507-9acc-496b-8c95-efd9f55a5817,4773,Conflict Resolution
49beca58-9225-402c-bb3e-d2bc87eca97b,12558,Government
da94e0ad-bdcd-4dcf-bf19-86668e07df8f,2127,Binders
17826e19-8989-4d9a-8432-ff6a6b8025c9,17899,Tissues
d656790b-2efc-411a-990d-e2563c034ceb,10651,Music Supplies
f825d025-1f0a-44d0-a6c0-8ad72e40d8c5,14178,Tech Accessories
0fa58e65-7104-46f5-acd3-29efa6b75a2b,14252,Cooking
ed32a73e-a7b7-4bd8-9f26-94d7608cb25b,8489,Hand Soap
22f6bd35-550d-4610-b9fc-8cdad921062c,7958,Theater Supplies
9f11a8fb-8666-4c7f-9bb5-cd426c58d769,5542,Workshops
15fd65a6-1e94-46dc-bec2-b5f3c05436e6,13725,Administrative Supplies
c30fe256-044a-443e-86c7-63188f46606c,12232,Scanners
7e8ffd15-348a-46f8-9fbe-d2f8bd020d6a,5423,Public Speaking
431ea07e-e879-45e3-980d-e8ff6e319267,12057,Journalism
911fd933-9624-41e5-84d5-7ce9d41f2942,1928,Suicide Prevention
a7c06627-66bb-4c75-aba4-d40259b1782b,9482,Headsets
07628b8a-843e-4bf5-a34d-cef0eeabbe39,7250,History Tutoring
340e62fd-9965-4f2a-931a-f2cd2df65d05,13951,Landscaping
1385e5b2-8993-449d-ac56-16e836b3d4d4,15250,Coding Supplies
87aeefa4-9bb3-4089-8af7-f33744cc322b,1125,Pencils
cf6198d2-077d-414b-bcdc-69f0b341453b,7106,Face Shields
c86c12f6-4286-42fe-9f3d-3565226a21f2,2191,Career Counseling
53040409-a6c2-4518-9ca0-13d665735828,13570,Special Education Services
504e7840-1620-431a-8b12-c81498fd4394,2175,Safety Signage
0ec5ee1c-6c7c-4f21-bb5d-d1ee2a35f6ec,8267,Audits
46d5bfdc-c132-4a32-8045-f42137e09934,2496,Piano
63db46aa-ce5c-4cbb-a707-cb6be14ac898,1873,Chess Club
6d1ad8cf-f27b-4305-a015-74b3aaa3cabd,12757,Assistive Technology
bef17d9e-20e4-4b0e-81e0-19ce9b125fd4,3914,Whiteboards
348df84e-3407-4a78-94e2-895120290bc9,10859,Grant Administration
e52b8144-8c04-432e-9724-c8ea9be0a9a4,5974,Literature
aca286c8-4572-4482-bbd2-c450ca0c2599,11869,Art Tutoring
7ab75174-ebf3-4894-9030-6fad292fabdc,15725,Vocational Training
c377d1ce-f447-4894-ba1a-249dc16faade,678,Repairs
baae162b-2672-4036-9659-829a3f9ed306,18462,Band
76f8da2f-7b67-42d1-8e67-ddf38495b8b5,5007,Recycling
deb10880-d517-4823-9a82-f43a1f5dab1d,7685,Nurse Supplies
7e9c6fe1-4c7e-4633-882d-ed4a89085b8e,13850,Sports
5407f25a-7433-4fcc-98a3-7ced5294b09a,9207,Kitchen Staff
5d329fa8-69e5-41ac-8052-678cb61cde8d,15856,College Guidance
d654574e-3150-447f-a23d-84007a1a62ce,13756,Graduation Fees
23652fdf-1a23-4e61-9f03-0987679a720b,738,Professional Services
6e570001-b5f9-4cf0-acbd-87219012029d,12108,Exam Fees
28434e4f-5971-47a7-8993-3c47d92f8e6b,18050,Occupational Therapy
55df70ba-68cf-4dff-860a-db9aa8f89566,13990,Wellness Programs
fd681510-b906-448b-bff1-0e86be5230f8,1425,Diplomas
7809da6d-6114-48af-a08a-6f01c3133121,14709,Early Childhood Education
11f2945e-ba0e-4b20-86b0-0a63e4bc6631,5253,Paraprofessional Services
e2120e33-f316-43dc-836d-2569502fde88,6858,Recruitment
91ea23cd-e891-4e16-98ce-3d77a664c655,1341,Electrical
00a54e14-1712-43ab-90cb-25edba5dc0f9,12805,Latin
be50aa71-72bd-43ef-9e87-38b6d42200cd,9492,Vocational Training
810ebbe5-eee6-41d3-902b-be28295be08f,17520,Per Diem
68c2b158-18cd-4ac0-9325-4951c48d982c,3178,Adapters
4041ce54-11b7-4376-8848-29480f67ccb0,8479,Masks
6119adbd-ed7e-4b38-a7ca-93255d6b3fc7,4709,Breakfast
2fa73206-3bf3-4d7b-88af-6f444ed8ee8a,526,Theater Supplies
3d9dafd1-84c6-4594-aad8-dfdc0535b792,1027,European History
7152d228-119c-4057-b9ad-aeee245abdc5,6370,Drama Club
8d16717f-70b9-4085-8d98-caf561f6e7ec,15175,Special Ed Supplies
1f417e31-4cdb-461a-8f4d-dd3df29f28a7,2411,Custodial Services
bf2aa03f-7bdb-49ab-80c1-d438b5ce6244,7876,German
ee4fdd96-76f4-4640-b460-7eb372f1e356,1071,Conferences
5b20ea45-62f5-4b2f-8069-57cf02c970c2,5951,Printers
8c72b770-fc18-43d5-a83a-f94f92ef3987,16555,Fees
0a970a02-c5b8-4866-88f2-a8464d4b7fbf,10271,Vehicle Purchase
5c4d1a4e-3754-457f-b245-1ed3204c955b,16990,Library Books
83c11fb8-a436-48cb-b00a-83fb14c0dfae,1657,Adobe Suite
f0fbe3ba-b8bb-49b2-b8f9-1b234c536f73,12844,Music Tutoring
ddce13df-b14b-42e4-a77f-e626f9fd23b8,16943,Postage
3711a874-0277-452f-943d-26ac3b4c2422,14420,Digital Art
bb1dc447-7b64-4204-bc71-a5c3ed068006,16937,Vehicle Maintenance
d53038e0-cd5e-42c1-ba16-85fc8ebe1379,6422,Theater
932d497d-9daa-4ddf-a077-aec67986be18,7971,Braille Services
00c78d7e-7efd-4c9c-9a51-ec64e39ab907,8742,Scanners
66795769-fe46-4e79-a545-6e641dcd6010,19894,Science
0ec94c3a-230d-4349-b158-7fbf7a3525b1,2588,Bottled Water
99b1cb67-4206-475f-9667-ec836bee3b16,12529,Public Health
e5a760df-dbae-49d7-90b0-51618293523d,13726,Educational Aides
c5e05957-cc2a-4d1d-9797-e6fc1fa4f999,205,Math Manipulatives
bc95043e-4c11-4fd9-ab46-2859af4c6c2f,10602,Hotels
7ab5054e-6557-4f04-b434-6e810f94612e,6262,SAT Prep
c65895d7-8f14-4e66-b148-5d00eb330b5a,5912,Activity Fees
bd30cd81-f049-461a-9fce-66f0bea7e976,3332,Consumables
cb262820-77b0-48b6-89b7-97cd3f074905,17790,Flooring
e7389e85-75a7-448e-be6d-43b9ac96051e,18784,Statistics
8c01ad03-027b-47e4-a563-a953d7a93542,9157,Orchestra
d5ec9e72-9e5b-498f-9fc2-874bb14a8b0c,10509,History
c985db63-80b5-4b02-bfb3-7483e65502ed,15941,Instrument Repair
adaabbb5-0fde-47dd-be4d-93020eac3f94,15464,Cooking
5928ac63-8251-4759-9baa-501578fa0552,8595,Whiteboards
a9890e12-7834-4ccd-b7b7-224392d2fef3,12581,Core Subject Tutoring
e1c48109-af07-4cc1-96af-ce2fdcef0625,15955,Social Studies Support
17f39ac0-8373-4a22-87b4-f32e5a5c1db4,18157,Security
daeb859c-fce9-47dd-89b7-388a8e076318,1947,Teacher Aides
a79746fa-aed8-4745-a843-acefeddf4f9c,19734,Plumbing
9060362f-088a-4fe7-8233-14a7c754f1b1,7226,Summer Tutoring
32c925b4-678d-479a-aa87-df69c4869b71,15360,Sound Equipment
e0bd0f7d-d389-4f38-bf4f-dbdcf4107044,16139,Security Cameras
bcd2c8d5-d66f-447b-b127-7702ac74e425,14203,Brushes
e350a5e2-00f5-4394-8dab-83ddc3635a0c,2153,PE Tutoring
2b0d991f-954f-412c-98d4-310426cfd64f,16463,Library Furniture
06709f39-2a20-4c81-930e-e7189cb7c2d3,14174,Student Government
1d9f7b4a-c7fd-49be-a4f7-4a92199209c7,9770,Venue Rental
0010b7cf-0939-455c-9eb9-fef0dbc33a20,13932,Administrative Supplies
1de5efb3-edb5-477b-b0c0-fb544ce263d5,18826,Student Supplies
b9cc2d6d-cbb5-4167-9a4c-208acc8b9547,16346,Construction
6a53e960-e771-40da-aebf-8b2599d4b6f3,3716,Mice
46c56879-1e05-4410-93a5-ef5ad70da6c1,12330,Government
f5a94bd2-4d01-472a-b8d1-360cdbb6880d,12624,Public Speaking
21f582c9-3f33-409e-b635-24e1d5935232,2940,Pens
4a2b43d9-e6b0-45b7-9457-d99996f79e97,16935,Grant Administration
d4400925-31fc-4ccb-a800-41a0a6d35bc7,17498,Japanese
91050e65-687a-43fd-a72a-f21bd0c5a0d3,10662,Digital Citizenship
e414f0db-bad1-4afd-9017-80b2e43a889a,12924,School Supplies
1c6c038c-1943-49e5-b8a4-0e8ec1cd32e6,11311,Quarterly Subscriptions
a5c5e143-ec19-43a4-b57f-b9dfbbb8fae4,12140,Sneeze Guards
13da99e8-c77d-466a-a16d-e9c5cab06328,18658,Personnel Costs
19dd04e7-d6d8-44d4-8ee2-ba3166f3e14f,16372,French
6fc48a8b-6bd4-41c0-b778-9651e5a931f3,2483,Private Tutoring
53289365-d5c3-407d-ae4c-d0dea442ceae,10532,Math Support
cbdba46f-1550-4d79-a9bc-4e0e9b766ea6,16912,Portable Classrooms
c6d6b60e-a700-4e09-89d0-c751bf0b64d8,15512,Test Prep
930cd40d-66f9-4740-8221-dfb2594d523a,3019,Landscaping
5df962bc-65d0-4c8f-ba83-e7f9310c2f19,19117,Music
4eeeecd2-79fb-4f9b-bc10-fb531f7f2a53,4371,Professional Development
0ba66ab1-a125-40b0-a88a-5c9a1f8e0bc8,11365,Hand Soap
8def5467-8279-41fc-9de1-8526d1b51b9c,11106,ASL Interpretation
85dd913d-9465-4b73-ad1d-a4adf130c378,304,Productivity Software
5a387cdf-62ce-47b5-9d89-33522f1315c3,2020,Calculus Tutoring
70600a1e-4461-457d-bcaf-125df208f339,2953,Cables
63a89ff1-a35a-473c-9b5e-0255efb4062d,12600,Folders
59d0dc1b-1fd5-4750-aded-258feef9e4fc,329,Headphones
5a1a2f91-199a-4e12-a56f-3682a8e200e5,13337,Face Shields
dc21af6a-0b9a-4eec-acef-0df3c2e6008e,8582,Guest Speakers
8afe59df-81cf-477f-bccf-5f632ec1bede,19606,Ed Tech
7036bda1-228e-4a13-93cd-301467483145,3787,E-books
4a2d552f-76cd-40ac-bb32-3f29246c7dbf,13662,Recruitment
9ec1ff81-5540-4f1c-a20c-63eb37de068c,15076,Student Counseling
94a77ffd-9c79-4333-8c11-d4e2bf69679c,12526,Painting
0174cc45-a55a-47a7-b0d5-16452bd04fdd,8727,Behavior Intervention
2e5b2b10-9a29-4e30-876b-0c652ce6a387,3941,Insurance
a1d72fb4-f46e-47ce-8ad0-cea9a5620bc6,1693,Cameras
248fc3cb-e659-4283-b6e8-29e0e8289c7a,17046,Occupational Therapy
1f862f8d-82a0-4ada-88a3-34a0582f18c7,5347,Graduation Fees
f8096dbd-02fc-4891-9810-2fc643a86417,11527,Public Transit
bcf5868f-e9cb-4056-8fd2-93e5b5da9d75,11728,Science Club
ab989823-63a9-48bb-afb3-cf2601a7a15d,362,Gym Equipment
3d549879-afbd-48d5-bd92-0da33caa26dc,279,Sociology
a3649492-d9b3-40d1-8834-a8a4c45c6b19,15159,Manipulatives
3fac201a-86aa-4ad4-bbb2-6fbd018ecc38,7993,History Support
f95aa8ab-a747-4cf1-8654-99829bab1cfb,4300,World History
616e9054-e1c2-48f8-9cf3-d69af2935ad5,11647,English
4e1790aa-be98-4f47-8e0b-d8e60d8a3cdd,14747,Sanitizer Wipes
e6764686-0376-4838-ad57-1ca2340469a9,17975,Teacher Training
4f9027a8-cf63-4a1a-8cb7-c1099a27f073,7455,Parent Engagement
8099bcd9-8d17-4695-bd5b-05b86acc7271,12991,Online School Fees
31930343-5204-4d43-abfb-060947eb2798,6279,Standardized Tests
bbd22fad-5113-40dc-8de3-4594153bdd48,10790,Thermometers
d24023d4-f649-464f-bdbe-c47913f02e3b,13881,Teacher Desks
d29213f1-6221-4d66-8aa4-1f676fb45665,17928,Windows
93675aa8-232f-49f7-a1d2-bf7a6fd84a70,11792,PE Supplies
9a11479c-a73a-42cb-a036-ccbed916cca7,6618,Online Tutoring
8c73f186-57e1-4c00-95e0-7e7420f65e0b,8410,Soap
3559c409-663c-474f-b8fa-cafa93b6ae9b,17468,Paraprofessional Services
9a84eb2d-0dd9-4c7c-9253-936e1f5f3450,18481,Dance
e30c0914-5218-4692-837f-ed257a9d8d8b,11127,Building Maintenance
4fb621a5-795a-43a1-91db-4dc5bcbffb9d,2914,Transcripts
c2be3c16-c9ef-4c8f-8bdc-927e05e21b87,14772,Events
128386fe-2b3a-48bd-912d-446feb795406,1392,Reading Books
c099fb66-b0d7-4f2c-aee7-46f12770ae54,8609,Audiology
f3835b61-6028-456e-89e0-985d0ed43fff,1131,Cleaning Services
7fbcdc27-ff30-4425-8b36-bd4434aa4458,16495,Transportation
fec2d129-86f5-4f6f-a15f-4b591dad2029,16626,Plumbing
8adfb048-2762-4e7b-b23e-d955c949a01b,7777,Writing Support
2d5982cb-6876-4eeb-b5d2-4bcb88cd8dfb,15626,Recycling
92216ea4-5270-4f02-8f7f-6d8b98007acd,7094,Art
0ef94ad6-7a10-4a32-8913-0f38d6fbcb34,5676,Competitions
b1f93720-5724-4064-939e-0a072ec23368,61,Chess Club
4cb46891-1a88-4aee-a258-d229ce3b59fa,18231,Snacks
40d6655d-2d89-4fa8-b4b0-ff82b7bcd12c,17291,Textbooks
92ad83ea-6373-43a3-a7ce-26d8ec3a9f9b,7451,Document Cameras
c708b55e-ed3e-4ef2-94d8-ef784257aa67,13746,Auto Shop
5506c602-8747-40c9-aec6-367d0f18dc0b,6996,Before-School Care
bdd35615-1e30-4505-a598-b63f658b0009,1502,Nurse Supplies
3da31611-5dd6-484c-842b-26eaec70a9e8,14481,Servers
ec83db0f-ad61-4fb7-af3e-750959a567e8,1142,Grants
e462ed27-dbe7-4279-ac56-0a83e206f5bd,15248,Science Kits
7e6119fd-82bd-45b5-a9f5-4ef54ff61159,11623,Childcare
