activity_ts,organization_id,user_id_to,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2025-01-20 06:13:10,251,11243,2,11243,9,34.27,68.51,3.43,1.71,2.73,5.14,6.85,41.11,34.27,34.27,1
2024-11-24 21:27:38,250,11244,3,11244,1,109.64,219.28,10.96,5.48,8.77,16.45,21.93,131.57,109.64,109.64,2
2025-07-10 13:31:16,464,11245,1,11245,4,76.73,153.46,7.68,3.83,6.14,11.51,15.34,92.08,76.73,76.73,2
2025-04-08 07:29:23,393,11246,2,11246,11,103.71,207.41,10.37,5.19,8.30,15.56,20.74,124.45,103.71,103.71,2
2025-01-23 15:34:23,230,11247,3,11247,1,125.65,251.31,12.56,6.29,10.05,18.85,25.13,150.79,125.65,125.65,3
2024-12-06 18:07:54,423,11248,3,11248,7,125.44,250.89,12.54,6.27,10.04,18.82,25.09,150.53,125.44,125.44,3
2025-01-17 15:46:04,153,11249,1,11249,9,76.96,153.92,7.70,3.85,6.15,11.54,15.39,92.35,76.96,76.96,2
2025-01-20 16:18:36,367,11250,2,11250,5,116.26,232.53,11.62,5.81,9.30,17.44,23.25,139.51,116.26,116.26,2
2025-04-28 17:53:54,474,11251,2,11251,3,67.74,135.47,6.78,3.38,5.42,10.16,13.54,81.28,67.74,67.74,1
2025-05-29 23:55:00,176,11252,3,11252,12,145.04,290.10,14.50,7.26,11.61,21.76,29.01,174.06,145.04,145.04,3
2025-03-07 10:46:52,92,11253,1,11253,10,121.12,242.24,12.11,6.06,9.69,18.17,24.23,145.34,121.12,121.12,2
2025-02-23 03:00:48,185,11254,3,11254,2,106.64,213.28,10.66,5.33,8.53,16.00,21.33,127.97,106.64,106.64,2
2025-05-28 10:35:56,396,11255,1,11255,8,98.81,197.63,9.88,4.94,7.91,14.82,19.76,118.58,98.81,98.81,2
2025-09-04 10:00:41,155,11256,2,11256,6,40.44,80.86,4.05,2.02,3.23,6.06,8.08,48.52,40.44,40.44,1
2025-02-10 04:27:31,475,11257,2,11257,2,95.04,190.08,9.50,4.75,7.60,14.26,19.01,114.05,95.04,95.04,2
2025-07-08 18:58:11,231,11258,3,11258,8,57.67,115.33,5.77,2.88,4.61,8.65,11.53,69.20,57.67,57.67,1
2024-11-09 11:28:00,10,11259,1,11259,5,97.46,194.92,9.75,4.87,7.80,14.62,19.49,116.95,97.46,97.46,2
2025-09-02 11:00:22,18,11260,3,11260,4,73.09,146.16,7.31,3.65,5.84,10.96,14.61,87.70,73.09,73.09,1
2025-05-04 16:01:48,339,11261,1,11261,12,56.30,112.59,5.63,2.81,4.50,8.44,11.25,67.56,56.30,56.30,1
2025-10-25 19:54:12,154,11262,2,11262,11,68.28,136.56,6.83,3.41,5.46,10.24,13.65,81.94,68.28,68.28,1
2025-06-28 21:34:05,182,11263,2,11263,6,32.48,64.94,3.25,1.62,2.59,4.87,6.49,38.97,32.48,32.48,1
2024-12-20 05:11:41,319,11264,3,11264,9,32.20,64.39,3.23,1.60,2.57,4.83,6.43,38.64,32.20,32.20,1
2024-12-04 04:06:15,70,11265,1,11265,3,42.37,84.72,4.24,2.11,3.38,6.35,8.47,50.84,42.37,42.37,1
2024-11-25 03:47:07,269,11266,1,11266,10,139.38,278.76,13.93,6.97,11.15,20.91,27.88,167.25,139.38,139.38,3
2025-01-24 12:46:21,439,11267,2,11267,1,120.83,241.67,12.08,6.04,9.67,18.12,24.17,145.00,120.83,120.83,2
2024-12-04 16:56:48,334,11268,3,11268,7,51.12,102.23,5.12,2.55,4.08,7.67,10.22,61.34,51.12,51.12,1
2025-09-27 05:05:56,288,11269,2,11269,1,126.50,253.00,12.65,6.33,10.12,18.97,25.30,151.80,126.50,126.50,3
2025-08-16 21:17:57,21,11270,3,11270,12,119.73,239.46,11.97,5.99,9.58,17.96,23.95,143.68,119.73,119.73,2
2025-08-01 05:34:50,424,11271,1,11271,11,94.63,189.25,9.46,4.73,7.57,14.19,18.92,113.55,94.63,94.63,2
2025-02-17 04:59:09,272,11272,3,11272,8,52.46,104.91,5.25,2.62,4.19,7.87,10.49,62.95,52.46,52.46,1
2025-04-27 02:07:30,299,11273,1,11273,5,122.29,244.59,12.23,6.12,9.79,18.34,24.46,146.75,122.29,122.29,2
2025-01-27 22:42:53,285,11274,2,11274,4,90.01,180.01,9.00,4.50,7.20,13.50,18.00,108.01,90.01,90.01,2
2025-08-14 03:20:51,145,11275,2,11275,7,113.07,226.15,11.31,5.66,9.05,16.96,22.62,135.69,113.07,113.07,2
2025-02-04 21:07:27,173,11276,3,11276,10,110.14,220.27,11.01,5.51,8.81,16.52,22.03,132.16,110.14,110.14,2
2025-01-23 23:20:11,386,11277,1,11277,9,97.66,195.32,9.77,4.88,7.81,14.65,19.53,117.19,97.66,97.66,2
2025-05-02 01:16:55,466,11278,3,11278,3,81.18,162.35,8.12,4.06,6.49,12.18,16.23,97.41,81.18,81.18,2
2025-05-28 00:44:45,292,11279,1,11279,2,53.26,106.51,5.33,2.66,4.26,7.99,10.65,63.91,53.26,53.26,1
2025-03-25 04:06:13,422,11280,2,11280,6,114.28,228.56,11.43,5.72,9.14,17.14,22.86,137.14,114.28,114.28,2
2025-03-30 18:25:00,368,11281,2,11281,8,89.35,178.69,8.94,4.47,7.15,13.40,17.87,107.22,89.35,89.35,2
2025-03-26 19:04:37,55,11282,3,11282,5,110.27,220.54,11.03,5.51,8.82,16.54,22.05,132.32,110.27,110.27,2
2025-07-06 05:25:09,262,11283,1,11283,4,89.01,178.02,8.90,4.45,7.12,13.35,17.80,106.81,89.01,89.01,2
2025-02-17 18:52:55,25,11284,3,11284,12,142.99,285.99,14.29,7.15,11.44,21.45,28.60,171.59,142.99,142.99,3
2025-05-19 03:08:00,273,11285,1,11285,11,98.78,197.56,9.88,4.94,7.90,14.82,19.76,118.53,98.78,98.78,2
2025-10-14 17:06:22,141,11286,2,11286,6,81.90,163.79,8.19,4.09,6.55,12.28,16.38,98.27,81.90,81.90,2
2025-02-24 21:12:54,179,11287,1,11287,9,40.57,81.12,4.06,2.02,3.24,6.08,8.11,48.67,40.57,40.57,1
2025-03-25 02:00:38,259,11288,2,11288,3,158.46,316.94,15.84,7.93,12.68,23.77,31.70,190.16,158.46,158.46,3
2025-01-31 03:34:10,194,11289,3,11289,10,122.56,245.13,12.25,6.13,9.81,18.38,24.52,147.08,122.56,122.56,2
2025-10-03 00:16:09,43,11290,1,11290,1,130.08,260.17,13.01,6.51,10.41,19.51,26.02,156.10,130.08,130.08,3
2025-01-13 07:31:33,261,11291,2,11291,7,97.28,194.56,9.73,4.86,7.78,14.59,19.46,116.74,97.28,97.28,2
2025-04-26 14:55:37,242,11292,3,11292,2,148.57,297.15,14.85,7.43,11.89,22.29,29.72,178.29,148.57,148.57,3
2024-12-06 00:03:16,129,11293,1,11293,8,132.49,264.98,13.25,6.63,10.60,19.87,26.50,158.99,132.49,132.49,3
2025-06-12 01:28:03,77,11294,2,11294,6,69.80,139.59,6.98,3.49,5.58,10.47,13.96,83.75,69.80,69.80,1
2024-12-03 15:57:13,177,11295,3,11295,4,112.18,224.36,11.22,5.61,8.98,16.83,22.44,134.62,112.18,112.18,2
2025-06-06 14:08:44,19,11296,2,11296,11,118.99,237.99,11.90,5.95,9.52,17.85,23.80,142.79,118.99,118.99,2
2025-08-26 01:57:29,435,11297,3,11297,1,103.92,207.84,10.39,5.20,8.31,15.59,20.78,124.70,103.92,103.92,2
2025-03-15 13:47:58,83,11298,1,11298,7,33.57,67.12,3.36,1.67,2.68,5.03,6.71,40.27,33.57,33.57,1
2025-02-12 10:51:07,281,11299,1,11299,9,103.18,206.36,10.32,5.16,8.25,15.48,20.64,123.82,103.18,103.18,2
2025-02-14 06:52:52,119,11300,2,11300,5,103.71,207.43,10.37,5.19,8.30,15.56,20.74,124.46,103.71,103.71,2
2025-05-03 14:52:06,107,11301,3,11301,3,85.38,170.75,8.54,4.27,6.83,12.81,17.07,102.45,85.38,85.38,2
2025-08-19 07:35:17,74,11302,1,11302,12,44.87,89.72,4.49,2.24,3.58,6.73,8.97,53.84,44.87,44.87,1
2025-09-27 16:35:17,201,11303,2,11303,10,86.16,172.31,8.62,4.31,6.89,12.92,17.23,103.38,86.16,86.16,2
2025-04-11 13:47:07,400,11304,3,11304,2,179.24,358.51,17.92,8.97,14.35,26.89,35.86,215.10,179.24,179.24,4
2025-08-05 16:18:28,459,11305,1,11305,12,85.24,170.48,8.53,4.26,6.82,12.79,17.05,102.29,85.24,85.24,2
2025-06-15 04:09:46,356,11306,2,11306,8,69.30,138.60,6.93,3.46,5.54,10.40,13.86,83.16,69.30,69.30,1
2025-02-13 04:29:32,2,11307,3,11307,6,96.63,193.27,9.66,4.83,7.73,14.49,19.33,115.96,96.63,96.63,2
2024-12-26 00:25:19,183,11308,2,11308,9,127.27,254.55,12.72,6.37,10.18,19.09,25.46,152.73,127.27,127.27,3
2024-12-30 05:47:18,211,11309,3,11309,7,115.59,231.19,11.56,5.78,9.25,17.34,23.12,138.71,115.59,115.59,2
2024-11-09 16:13:01,169,11310,1,11310,1,107.25,214.51,10.72,5.36,8.58,16.09,21.45,128.70,107.25,107.25,2
2025-03-09 21:17:59,336,11311,1,11311,4,145.19,290.39,14.51,7.26,11.62,21.78,29.04,174.23,145.19,145.19,3
2024-11-16 14:24:11,345,11312,2,11312,3,119.76,239.52,11.97,5.99,9.58,17.96,23.95,143.71,119.76,119.76,2
2025-02-21 02:15:03,163,11313,3,11313,10,148.00,296.02,14.80,7.41,11.85,22.20,29.61,177.61,148.00,148.00,3
2025-07-14 06:34:52,271,11314,3,11314,2,108.49,216.98,10.85,5.43,8.68,16.27,21.70,130.18,108.49,108.49,2
2025-03-04 19:17:08,50,11315,1,11315,11,108.94,217.88,10.89,5.45,8.72,16.34,21.79,130.73,108.94,108.94,2
2025-06-07 08:18:52,409,11316,2,11316,5,136.46,272.92,13.64,6.83,10.92,20.47,27.30,163.75,136.46,136.46,3
2025-01-22 23:11:58,27,11317,1,11317,12,131.26,262.53,13.12,6.57,10.50,19.69,26.26,157.51,131.26,131.26,3
2025-09-15 11:58:01,379,11318,2,11318,2,81.68,163.36,8.17,4.08,6.53,12.25,16.33,98.02,81.68,81.68,2
2024-11-01 02:43:05,12,11319,3,11319,11,78.95,157.90,7.90,3.95,6.31,11.84,15.79,94.74,78.95,78.95,2
2024-12-11 07:41:34,460,11320,1,11320,5,118.28,236.57,11.83,5.92,9.46,17.74,23.66,141.94,118.28,118.28,2
2025-07-26 05:37:36,341,11321,2,11321,10,31.69,63.36,3.18,1.58,2.53,4.75,6.33,38.02,31.69,31.69,1
2025-07-11 06:49:55,127,11322,3,11322,9,88.55,177.09,8.86,4.43,7.08,13.28,17.71,106.25,88.55,88.55,2
2025-04-25 18:33:07,243,11323,2,11323,1,19.67,39.32,1.97,0.98,1.56,2.95,3.92,23.59,19.67,19.67,0
2025-06-08 09:26:44,294,11324,3,11324,7,89.83,179.66,8.98,4.49,7.19,13.47,17.97,107.80,89.83,89.83,2
2025-02-11 20:46:35,371,11325,1,11325,8,34.52,69.02,3.46,1.72,2.75,5.18,6.90,41.42,34.52,34.52,1
2025-04-04 22:22:59,457,11326,3,11326,6,109.88,219.77,10.99,5.50,8.79,16.48,21.98,131.86,109.88,109.88,2
2025-08-22 13:38:20,88,11327,1,11327,3,118.51,237.02,11.85,5.93,9.48,17.78,23.70,142.21,118.51,118.51,2
2025-05-03 10:42:58,161,11328,2,11328,4,108.93,217.85,10.89,5.45,8.72,16.34,21.79,130.71,108.93,108.93,2
2024-12-19 07:20:11,212,11329,2,11329,1,114.40,228.81,11.44,5.72,9.15,17.16,22.88,137.29,114.40,114.40,2
2025-03-09 21:37:12,17,11330,3,11330,4,137.22,274.45,13.72,6.86,10.98,20.58,27.45,164.67,137.22,137.22,3
2025-02-21 08:27:10,452,11331,1,11331,6,109.27,218.54,10.93,5.46,8.74,16.39,21.85,131.12,109.27,109.27,2
2025-05-05 10:09:58,235,11332,3,11332,2,99.19,198.38,9.92,4.96,7.94,14.88,19.84,119.03,99.19,99.19,2
2025-05-24 00:48:52,270,11333,1,11333,10,89.29,178.57,8.93,4.46,7.14,13.39,17.86,107.14,89.29,89.29,2
2025-03-04 10:55:01,449,11334,2,11334,12,86.79,173.58,8.68,4.34,6.94,13.02,17.36,104.15,86.79,86.79,2
2025-05-29 10:05:03,72,11335,1,11335,8,114.17,228.35,11.42,5.71,9.14,17.13,22.84,137.01,114.17,114.17,2
2024-12-02 03:21:36,132,11336,2,11336,11,124.60,249.21,12.46,6.23,9.97,18.69,24.92,149.52,124.60,124.60,2
2025-10-14 04:06:40,213,11337,3,11337,3,131.70,263.42,13.17,6.59,10.54,19.76,26.34,158.05,131.70,131.70,3
2025-03-03 08:56:19,338,11338,1,11338,7,99.94,199.88,9.99,5.00,8.00,14.99,19.99,119.93,99.94,99.94,2
2025-05-04 07:58:50,79,11339,2,11339,9,88.22,176.44,8.82,4.41,7.06,13.23,17.64,105.86,88.22,88.22,2
2024-11-21 00:50:23,204,11340,3,11340,5,138.62,277.25,13.86,6.93,11.09,20.79,27.73,166.35,138.62,138.62,3
2025-06-03 16:50:38,461,11341,2,11341,8,159.07,318.16,15.90,7.96,12.73,23.86,31.82,190.89,159.07,159.07,3
2024-12-26 16:50:18,234,11342,3,11342,5,27.68,55.34,2.77,1.38,2.21,4.15,5.53,33.21,27.68,27.68,1
2025-09-11 02:33:35,337,11343,1,11343,4,102.95,205.89,10.29,5.15,8.24,15.44,20.59,123.54,102.95,102.95,2
2025-09-01 05:30:20,98,11344,2,11344,12,115.65,231.30,11.56,5.78,9.25,17.35,23.13,138.78,115.65,115.65,2
2024-12-12 17:01:51,175,11345,3,11345,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2025-03-26 08:54:40,144,11346,1,11346,6,98.74,197.47,9.87,4.94,7.90,14.81,19.75,118.48,98.74,98.74,2
2025-06-07 06:11:56,411,11347,1,11347,9,124.13,248.27,12.41,6.21,9.93,18.62,24.83,148.96,124.13,124.13,2
2025-03-26 10:17:44,115,11348,2,11348,3,78.66,157.31,7.87,3.93,6.29,11.80,15.73,94.39,78.66,78.66,2
2025-09-12 18:48:41,287,11349,3,11349,10,89.90,179.80,8.99,4.49,7.19,13.49,17.98,107.88,89.90,89.90,2
2024-11-12 04:41:37,463,11350,2,11350,1,115.20,230.40,11.52,5.76,9.22,17.28,23.04,138.24,115.20,115.20,2
2025-06-20 10:47:01,190,11351,3,11351,7,106.66,213.32,10.67,5.33,8.53,16.00,21.33,127.99,106.66,106.66,2
2025-09-18 14:56:44,332,11352,1,11352,2,91.01,182.03,9.10,4.55,7.28,13.65,18.20,109.22,91.01,91.01,2
2025-02-21 23:22:41,433,11353,3,11353,3,103.49,206.98,10.35,5.17,8.28,15.52,20.70,124.19,103.49,103.49,2
2025-04-30 12:31:42,61,11354,1,11354,5,72.37,144.72,7.24,3.62,5.79,10.85,14.47,86.84,72.37,72.37,1
2025-07-16 03:04:17,245,11355,2,11355,10,63.34,126.67,6.34,3.16,5.06,9.50,12.66,76.01,63.34,63.34,1
2024-12-11 15:07:04,122,11356,3,11356,12,125.90,251.80,12.59,6.30,10.07,18.88,25.18,151.08,125.90,125.90,3
2025-02-01 10:16:29,191,11357,1,11357,9,97.00,194.00,9.70,4.85,7.76,14.55,19.40,116.40,97.00,97.00,2
2025-08-24 00:36:03,68,11358,2,11358,1,138.81,277.64,13.88,6.94,11.11,20.82,27.77,166.58,138.81,138.81,3
2025-05-02 04:21:09,302,11359,3,11359,6,132.70,265.40,13.27,6.64,10.62,19.91,26.54,159.24,132.70,132.70,3
2025-05-01 23:35:20,223,11360,1,11360,2,106.50,213.01,10.65,5.33,8.52,15.98,21.30,127.80,106.50,106.50,2
2025-08-28 13:54:34,95,11361,2,11361,8,128.87,257.74,12.88,6.45,10.31,19.33,25.78,154.64,128.87,128.87,3
2025-05-22 06:47:05,158,11362,1,11362,4,105.38,210.75,10.54,5.27,8.43,15.81,21.08,126.45,105.38,105.38,2
2025-08-05 07:46:38,149,11363,2,11363,7,43.79,87.56,4.38,2.18,3.50,6.57,8.75,52.54,43.79,43.79,1
2025-08-07 06:34:47,260,11364,3,11364,11,91.02,182.04,9.10,4.55,7.28,13.65,18.20,109.23,91.02,91.02,2
2025-08-30 18:07:50,180,11365,3,11365,12,131.25,262.51,13.12,6.57,10.50,19.69,26.25,157.51,131.25,131.25,3
2025-07-24 00:40:49,53,11366,1,11366,11,180.97,361.97,18.09,9.06,14.49,27.15,36.20,217.18,180.97,180.97,4
2025-08-20 19:27:39,114,11367,2,11367,4,151.75,303.52,15.17,7.59,12.15,22.76,30.36,182.11,151.75,151.75,3
2025-10-30 03:48:24,470,11368,3,11368,7,69.54,139.07,6.96,3.47,5.56,10.43,13.90,83.44,69.54,69.54,1
2025-03-09 03:54:43,157,11369,1,11369,9,129.49,258.98,12.95,6.48,10.36,19.42,25.90,155.39,129.49,129.49,3
2025-06-07 19:29:25,164,11370,2,11370,2,164.50,329.01,16.44,8.23,13.17,24.68,32.91,197.40,164.50,164.50,3
2025-09-04 18:18:45,8,11371,2,11371,5,104.15,208.31,10.42,5.21,8.33,15.62,20.83,124.99,104.15,104.15,2
2025-04-08 03:42:21,199,11372,3,11372,10,56.99,113.97,5.70,2.85,4.55,8.55,11.39,68.38,56.99,56.99,1
2025-09-11 02:20:55,306,11373,1,11373,8,158.05,316.12,15.80,7.91,12.65,23.71,31.62,189.67,158.05,158.05,3
2025-08-26 22:22:35,401,11374,1,11374,1,91.15,182.30,9.12,4.56,7.29,13.67,18.23,109.38,91.15,91.15,2
2024-12-03 18:23:52,101,11375,2,11375,3,102.62,205.24,10.26,5.13,8.21,15.39,20.52,123.14,102.62,102.62,2
2025-04-13 20:35:31,476,11376,3,11376,6,88.60,177.19,8.86,4.43,7.09,13.29,17.72,106.31,88.60,88.60,2
2024-12-09 07:32:17,224,11377,3,11377,10,131.72,263.45,13.17,6.59,10.54,19.76,26.35,158.07,131.72,131.72,3
2025-06-05 20:41:43,414,11378,1,11378,1,82.90,165.80,8.29,4.14,6.63,12.44,16.58,99.48,82.90,82.90,2
2025-10-26 13:52:47,375,11379,2,11379,7,111.64,223.28,11.16,5.58,8.93,16.75,22.33,133.96,111.64,111.64,2
2025-01-21 08:07:49,370,11380,3,11380,2,70.86,141.72,7.09,3.54,5.67,10.63,14.17,85.03,70.86,70.86,1
2025-06-25 17:53:33,159,11381,1,11381,8,51.05,102.08,5.11,2.55,4.08,7.66,10.20,61.25,51.05,51.05,1
2025-02-27 14:24:45,436,11382,2,11382,5,63.16,126.31,6.32,3.15,5.05,9.47,12.63,75.79,63.16,63.16,1
2025-05-13 07:38:31,434,11383,3,11383,4,80.82,161.63,8.08,4.04,6.46,12.12,16.16,96.98,80.82,80.82,2
2024-12-09 20:58:38,320,11384,1,11384,12,147.93,295.87,14.79,7.40,11.84,22.19,29.59,177.52,147.93,147.93,3
2025-09-17 07:50:10,237,11385,2,11385,11,121.20,242.41,12.12,6.06,9.70,18.18,24.24,145.45,121.20,121.20,2
2025-08-19 10:29:03,304,11386,2,11386,6,92.80,185.59,9.28,4.64,7.42,13.92,18.56,111.36,92.80,92.80,2
2025-04-23 05:17:22,344,11387,3,11387,9,99.10,198.21,9.91,4.96,7.93,14.87,19.82,118.93,99.10,99.10,2
2025-03-28 15:29:33,195,11388,1,11388,3,136.39,272.78,13.64,6.82,10.91,20.46,27.28,163.67,136.39,136.39,3
2025-02-06 16:54:14,162,11389,1,11389,3,114.96,229.93,11.50,5.75,9.20,17.24,22.99,137.96,114.96,114.96,2
2025-03-01 09:49:16,222,11390,2,11390,10,108.09,216.18,10.81,5.41,8.65,16.21,21.62,129.71,108.09,108.09,2
2024-12-14 21:31:20,376,11391,3,11391,4,83.04,166.08,8.31,4.15,6.64,12.46,16.61,99.65,83.04,83.04,2
2025-03-09 12:51:46,170,11392,3,11392,1,38.34,76.66,3.84,1.91,3.06,5.75,7.66,46.00,38.34,38.34,1
2025-09-09 13:08:05,349,11393,1,11393,2,171.01,342.04,17.09,8.56,13.69,25.65,34.21,205.22,171.01,171.01,3
2025-05-23 13:42:30,146,11394,2,11394,6,52.70,105.38,5.27,2.63,4.21,7.90,10.53,63.23,52.70,52.70,1
2025-10-22 03:00:45,84,11395,2,11395,11,237.47,474.99,23.73,11.89,19.01,35.62,47.51,284.98,237.47,237.47,5
2025-05-11 10:23:56,42,11396,3,11396,12,120.14,240.29,12.01,6.01,9.61,18.02,24.03,144.17,120.14,120.14,2
2025-07-28 00:40:09,354,11397,1,11397,7,101.12,202.25,10.11,5.06,8.09,15.17,20.22,121.35,101.12,101.12,2
2025-01-05 11:43:52,109,11398,3,11398,9,119.65,239.31,11.96,5.98,9.57,17.95,23.93,143.58,119.65,119.65,2
2025-08-04 11:46:32,99,11399,1,11399,8,43.46,86.91,4.35,2.17,3.47,6.52,8.69,52.15,43.46,43.46,1
2025-10-07 07:42:27,314,11400,2,11400,5,49.41,98.81,4.95,2.47,3.95,7.41,9.88,59.29,49.41,49.41,1
2025-10-05 06:16:14,37,11401,3,11401,2,124.06,248.12,12.40,6.21,9.93,18.61,24.81,148.87,124.06,124.06,2
2025-04-05 16:28:29,469,11402,1,11402,9,150.82,301.66,15.08,7.55,12.07,22.62,30.17,180.99,150.82,150.82,3
2025-01-16 07:43:53,432,11403,2,11403,5,76.02,152.03,7.60,3.80,6.08,11.40,15.20,91.22,76.02,76.02,2
2025-04-17 18:35:29,20,11404,1,11404,1,99.96,199.93,10.00,5.00,8.00,14.99,19.99,119.96,99.96,99.96,2
2025-09-08 23:01:25,148,11405,2,11405,6,90.88,181.76,9.09,4.54,7.27,13.63,18.17,109.05,90.88,90.88,2
2025-04-06 04:29:05,429,11406,3,11406,12,54.49,108.97,5.45,2.72,4.35,8.17,10.89,65.38,54.49,54.49,1
2025-06-17 11:30:26,252,11407,1,11407,10,112.65,225.30,11.26,5.63,9.01,16.90,22.53,135.18,112.65,112.65,2
2025-05-17 06:57:58,455,11408,2,11408,11,129.21,258.43,12.92,6.46,10.34,19.38,25.85,155.06,129.21,129.21,3
2025-06-20 04:32:16,297,11409,3,11409,8,114.75,229.50,11.47,5.74,9.18,17.21,22.95,137.70,114.75,114.75,2
2025-03-12 14:23:20,256,11410,2,11410,7,128.96,257.92,12.89,6.45,10.32,19.34,25.79,154.75,128.96,128.96,3
2025-05-31 13:24:36,151,11411,3,11411,3,48.59,97.17,4.86,2.42,3.88,7.29,9.71,58.30,48.59,48.59,1
2025-10-02 11:38:53,467,11412,1,11412,4,184.90,369.83,18.48,9.25,14.80,27.74,36.99,221.89,184.90,184.90,4
2024-12-24 03:13:27,265,11413,3,11413,4,89.41,178.82,8.94,4.47,7.15,13.41,17.88,107.29,89.41,89.41,2
2025-08-23 16:10:30,383,11414,1,11414,6,67.12,134.23,6.72,3.35,5.37,10.07,13.42,80.54,67.12,67.12,1
2025-03-08 21:01:38,417,11415,2,11415,7,85.94,171.88,8.60,4.30,6.87,12.89,17.19,103.13,85.94,85.94,2
2024-11-22 11:28:26,196,11416,2,11416,10,88.18,176.36,8.82,4.41,7.05,13.23,17.63,105.82,88.18,88.18,2
2025-03-07 15:14:24,428,11417,3,11417,9,154.09,308.19,15.40,7.71,12.33,23.11,30.82,184.91,154.09,154.09,3
2025-03-27 09:45:13,184,11418,1,11418,1,79.49,158.98,7.95,3.97,6.36,11.92,15.90,95.39,79.49,79.49,2
2025-07-09 13:50:03,255,11419,3,11419,2,95.24,190.48,9.52,4.76,7.62,14.29,19.05,114.29,95.24,95.24,2
2025-03-25 05:00:28,188,11420,1,11420,8,135.39,270.78,13.54,6.77,10.83,20.31,27.08,162.47,135.39,135.39,3
2025-03-26 00:13:05,333,11421,2,11421,3,73.02,146.03,7.30,3.65,5.84,10.95,14.60,87.62,73.02,73.02,1
2025-02-03 17:29:10,57,11422,1,11422,11,136.53,273.07,13.65,6.83,10.93,20.48,27.31,163.84,136.53,136.53,3
2025-03-24 02:17:37,310,11423,2,11423,5,101.23,202.47,10.12,5.06,8.10,15.19,20.25,121.48,101.23,101.23,2
2025-09-08 01:31:58,218,11424,3,11424,12,126.40,252.80,12.64,6.32,10.11,18.96,25.28,151.68,126.40,126.40,3
2025-05-13 04:50:35,255,11425,1,11425,4,146.81,293.63,14.68,7.35,11.75,22.02,29.37,176.18,146.81,146.81,3
2025-07-31 03:34:45,150,11426,2,11426,7,93.60,187.19,9.36,4.68,7.49,14.04,18.72,112.32,93.60,93.60,2
2025-01-14 14:24:21,201,11427,3,11427,10,112.92,225.85,11.29,5.65,9.04,16.94,22.59,135.51,112.92,112.92,2
2024-11-22 02:43:07,267,11428,1,11428,9,111.21,222.43,11.12,5.56,8.90,16.68,22.24,133.46,111.21,111.21,2
2025-02-11 01:15:17,293,11429,2,11429,3,40.28,80.54,4.03,2.01,3.22,6.04,8.05,48.33,40.28,40.28,1
2024-12-29 20:28:02,96,11430,3,11430,2,90.32,180.65,9.03,4.52,7.22,13.55,18.06,108.39,90.32,90.32,2
2024-11-29 07:46:26,461,11431,3,11431,6,132.17,264.34,13.21,6.61,10.58,19.83,26.44,158.60,132.17,132.17,3
2024-12-05 00:05:30,444,11432,1,11432,1,119.28,238.56,11.93,5.97,9.54,17.89,23.86,143.13,119.28,119.28,2
2024-11-05 17:34:45,391,11433,2,11433,12,98.73,197.45,9.87,4.94,7.90,14.81,19.74,118.47,98.73,98.73,2
2024-11-12 02:12:52,184,11434,3,11434,11,93.83,187.66,9.38,4.69,7.51,14.07,18.77,112.60,93.83,93.83,2
2025-06-05 12:48:05,95,11435,1,11435,8,92.01,184.02,9.20,4.60,7.36,13.80,18.40,110.41,92.01,92.01,2
2025-07-18 07:32:09,308,11436,2,11436,5,71.72,143.44,7.17,3.58,5.73,10.76,14.34,86.06,71.72,71.72,1
2025-03-10 08:32:47,416,11437,3,11437,3,106.50,212.99,10.65,5.33,8.52,15.97,21.30,127.80,106.50,106.50,2
2025-06-22 13:09:52,206,11438,1,11438,4,83.42,166.83,8.34,4.17,6.67,12.51,16.68,100.10,83.42,83.42,2
2025-09-20 11:24:49,143,11439,2,11439,2,109.58,219.16,10.96,5.48,8.77,16.44,21.92,131.49,109.58,109.58,2
2025-09-22 09:04:06,146,11440,2,11440,9,128.06,256.13,12.80,6.41,10.25,19.21,25.62,153.68,128.06,128.06,3
2024-11-08 18:18:44,104,11441,3,11441,5,149.62,299.25,14.96,7.49,11.97,22.44,29.93,179.55,149.62,149.62,3
2025-10-13 16:00:21,164,11442,1,11442,1,97.61,195.21,9.76,4.88,7.81,14.64,19.52,117.13,97.61,97.61,2
2025-02-25 18:31:28,186,11443,2,11443,6,78.35,156.70,7.84,3.92,6.27,11.75,15.67,94.02,78.35,78.35,2
2025-01-29 01:58:16,301,11444,3,11444,12,109.86,219.73,10.99,5.49,8.79,16.48,21.97,131.84,109.86,109.86,2
2025-05-02 11:10:17,471,11445,1,11445,10,150.87,301.75,15.08,7.55,12.07,22.63,30.18,181.05,150.87,150.87,3
2025-01-21 01:30:21,249,11446,1,11446,11,113.88,227.75,11.39,5.70,9.11,17.08,22.78,136.65,113.88,113.88,2
2025-04-23 00:00:25,364,11447,2,11447,8,109.18,218.36,10.92,5.46,8.74,16.38,21.84,131.01,109.18,109.18,2
2024-11-22 10:32:37,175,11448,3,11448,7,111.68,223.35,11.17,5.58,8.94,16.75,22.34,134.01,111.68,111.68,2
2025-02-01 05:55:16,20,11449,3,11449,3,100.02,200.05,10.00,5.00,8.00,15.00,20.00,120.03,100.02,100.02,2
