activity_ts,organization_id,user_id_to,distribution_id,vendor_id,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2025-10-22 12:50:28,201,52,16669,52,1,5,8,720.70,7206.95,36.03,72.07,72.07,72.07,72.07,720.70,720.70,720.70,3
2025-10-29 11:59:12,166,52,9051,52,3,10,9,382.09,3820.90,19.11,38.21,38.21,38.21,38.21,382.09,382.09,382.09,2
2025-04-16 00:57:03,88,52,16126,52,2,29,2,814.41,8144.05,40.71,81.45,81.45,81.45,81.45,814.41,814.41,814.41,3
2025-06-17 13:58:34,10,52,12851,52,2,7,4,517.78,5177.76,25.89,51.78,51.78,51.78,51.78,517.78,517.78,517.78,2
2025-06-08 23:16:45,382,52,714,52,2,25,3,496.58,4965.75,24.83,49.66,49.66,49.66,49.66,496.58,496.58,496.58,2
2025-05-24 16:43:39,467,52,15934,52,2,21,7,601.26,6012.60,30.06,60.13,60.13,60.13,60.13,601.26,601.26,601.26,2
2025-07-26 00:28:44,119,52,7771,52,1,21,1,263.32,2633.23,13.17,26.33,26.33,26.33,26.33,263.32,263.32,263.32,1
2025-04-29 00:32:52,381,52,8561,52,2,8,2,187.48,1874.88,9.38,18.74,18.74,18.74,18.74,187.48,187.48,187.48,1
2025-06-08 06:15:27,118,52,14777,52,2,5,12,554.43,5544.28,27.72,55.44,55.44,55.44,55.44,554.43,554.43,554.43,2
2025-08-26 23:40:20,269,52,16196,52,2,19,5,368.19,3681.95,18.41,36.82,36.82,36.82,36.82,368.19,368.19,368.19,1
2025-05-30 01:06:20,189,52,16421,52,3,24,1,353.57,3535.75,17.68,35.35,35.35,35.35,35.35,353.57,353.57,353.57,1
2025-07-15 00:19:25,217,52,5317,52,1,6,10,370.30,3703.03,18.52,37.03,37.03,37.03,37.03,370.30,370.30,370.30,1
2025-10-13 17:53:17,35,52,14055,52,3,20,1,468.06,4680.57,23.40,46.81,46.81,46.81,46.81,468.06,468.06,468.06,2
2025-05-01 12:33:00,443,52,18518,52,1,4,9,692.26,6922.55,34.61,69.23,69.23,69.23,69.23,692.26,692.26,692.26,3
2025-04-07 13:04:45,314,52,8018,52,2,7,7,734.40,7343.97,36.72,73.44,73.44,73.44,73.44,734.40,734.40,734.40,3
2025-08-27 20:50:43,116,52,13169,52,2,19,11,483.96,4839.56,24.20,48.40,48.40,48.40,48.40,483.96,483.96,483.96,2
2024-11-27 21:44:25,178,52,5817,52,1,11,3,390.94,3909.40,19.55,39.09,39.09,39.09,39.09,390.94,390.94,390.94,2
2024-12-14 06:36:33,248,52,12618,52,1,19,6,442.23,4422.33,22.11,44.22,44.22,44.22,44.22,442.23,442.23,442.23,2
2025-10-08 12:26:23,302,52,17697,52,2,13,3,647.86,6478.61,32.39,64.79,64.79,64.79,64.79,647.86,647.86,647.86,3
2025-04-11 23:42:21,15,52,7436,52,3,3,3,703.79,7037.82,35.19,70.38,70.38,70.38,70.38,703.79,703.79,703.79,3
2024-11-24 20:46:53,134,52,2402,52,2,21,9,370.83,3708.30,18.54,37.08,37.08,37.08,37.08,370.83,370.83,370.83,1
2025-05-26 15:12:04,255,52,17963,52,1,13,4,360.20,3602.01,18.01,36.02,36.02,36.02,36.02,360.20,360.20,360.20,1
2025-05-06 02:43:08,65,52,17954,52,3,28,12,571.22,5712.23,28.56,57.12,57.12,57.12,57.12,571.22,571.22,571.22,2
2025-01-08 12:21:29,69,52,4020,52,3,17,1,184.35,1843.52,9.22,18.43,18.43,18.43,18.43,184.35,184.35,184.35,1
2024-12-16 01:43:07,37,52,1890,52,1,8,4,188.65,1886.58,9.44,18.86,18.86,18.86,18.86,188.65,188.65,188.65,1
2025-07-10 16:28:16,357,52,17183,52,2,17,3,353.00,3529.99,17.65,35.30,35.30,35.30,35.30,353.00,353.00,353.00,1
2025-01-14 07:05:06,371,52,8540,52,1,8,8,875.02,8750.17,43.74,87.51,87.51,87.51,87.51,875.02,875.02,875.02,4
2025-02-02 11:00:36,397,52,12180,52,3,13,10,560.25,5602.47,28.01,56.03,56.03,56.03,56.03,560.25,560.25,560.25,2
2025-09-26 00:51:08,180,52,39,52,1,27,11,627.50,6274.96,31.37,62.75,62.75,62.75,62.75,627.50,627.50,627.50,3
2025-10-19 12:09:32,456,52,6870,52,3,1,3,239.41,2394.13,11.98,23.94,23.94,23.94,23.94,239.41,239.41,239.41,1
2025-07-25 01:39:48,198,52,14764,52,2,2,2,457.89,4578.90,22.90,45.79,45.79,45.79,45.79,457.89,457.89,457.89,2
2024-11-19 01:57:08,283,52,14977,52,2,17,10,468.91,4689.10,23.45,46.89,46.89,46.89,46.89,468.91,468.91,468.91,2
2025-10-22 06:23:35,321,52,1051,52,3,3,11,424.11,4241.13,21.21,42.41,42.41,42.41,42.41,424.11,424.11,424.11,2
2025-09-18 06:54:48,361,52,19631,52,3,24,2,551.38,5513.82,27.57,55.14,55.14,55.14,55.14,551.38,551.38,551.38,2
2025-03-26 23:12:56,464,52,13712,52,2,23,7,483.10,4831.00,24.16,48.31,48.31,48.31,48.31,483.10,483.10,483.10,2
2025-09-06 09:48:48,346,52,11157,52,1,24,7,635.15,6351.48,31.75,63.52,63.52,63.52,63.52,635.15,635.15,635.15,3
2024-12-09 13:34:25,129,52,15028,52,1,26,1,683.32,6833.13,34.16,68.33,68.33,68.33,68.33,683.32,683.32,683.32,3
2025-04-02 08:29:41,152,52,11650,52,2,14,1,1053.78,10537.67,52.68,105.39,105.39,105.39,105.39,1053.78,1053.78,1053.78,4
2025-02-06 17:33:41,328,52,8252,52,1,8,4,272.47,2724.73,13.63,27.24,27.24,27.24,27.24,272.47,272.47,272.47,1
2025-04-16 13:56:08,252,52,2467,52,2,23,12,274.51,2745.15,13.73,27.45,27.45,27.45,27.45,274.51,274.51,274.51,1
2025-01-19 03:43:07,466,52,13183,52,3,21,10,672.80,6727.95,33.64,67.28,67.28,67.28,67.28,672.80,672.80,672.80,3
2025-01-30 20:55:05,96,52,5722,52,1,3,1,725.73,7257.25,36.28,72.58,72.58,72.58,72.58,725.73,725.73,725.73,3
2025-10-01 11:32:10,241,52,13073,52,3,8,8,590.60,5905.94,29.53,59.06,59.06,59.06,59.06,590.60,590.60,590.60,2
2024-11-12 00:02:59,190,52,12169,52,2,15,12,541.53,5415.32,27.08,54.15,54.15,54.15,54.15,541.53,541.53,541.53,2
2025-02-11 17:13:07,134,52,6958,52,3,16,12,362.76,3627.66,18.14,36.27,36.27,36.27,36.27,362.76,362.76,362.76,1
2025-08-08 10:23:54,21,52,10932,52,1,15,8,813.64,8136.30,40.68,81.37,81.37,81.37,81.37,813.64,813.64,813.64,3
2025-03-02 03:39:03,48,52,16166,52,1,27,6,878.06,8780.55,43.90,87.81,87.81,87.81,87.81,878.06,878.06,878.06,4
2025-05-14 17:06:07,207,52,11130,52,1,15,1,465.85,4658.47,23.29,46.58,46.58,46.58,46.58,465.85,465.85,465.85,2
2025-02-02 04:55:12,250,52,2880,52,2,6,12,392.49,3924.96,19.63,39.25,39.25,39.25,39.25,392.49,392.49,392.49,2
2025-07-29 08:09:11,330,52,15361,52,3,2,9,422.89,4228.95,21.15,42.29,42.29,42.29,42.29,422.89,422.89,422.89,2
2025-07-10 18:43:26,177,52,16063,52,2,20,11,732.08,7320.73,36.60,73.21,73.21,73.21,73.21,732.08,732.08,732.08,3
2025-10-15 01:30:46,195,52,9708,52,2,11,6,553.92,5539.18,27.69,55.39,55.39,55.39,55.39,553.92,553.92,553.92,2
2024-11-22 19:03:28,207,52,16838,52,2,11,12,537.75,5377.49,26.89,53.78,53.78,53.78,53.78,537.75,537.75,537.75,2
2025-08-21 00:51:56,329,52,18882,52,3,20,11,493.35,4933.47,24.67,49.33,49.33,49.33,49.33,493.35,493.35,493.35,2
2025-01-11 23:08:15,464,52,14090,52,3,17,4,518.64,5186.39,25.93,51.86,51.86,51.86,51.86,518.64,518.64,518.64,2
2024-12-03 04:29:18,332,52,4245,52,1,11,6,625.65,6256.50,31.28,62.57,62.57,62.57,62.57,625.65,625.65,625.65,3
2025-08-19 04:08:39,231,53,13727,53,1,28,11,564.72,5647.23,28.23,56.47,56.47,56.47,56.47,564.72,564.72,564.72,2
2025-07-02 07:32:03,345,53,6694,53,1,14,2,690.94,6909.33,34.54,69.10,69.10,69.10,69.10,690.94,690.94,690.94,3
2025-10-17 05:25:11,338,53,12259,53,1,17,6,758.48,7584.75,37.92,75.85,75.85,75.85,75.85,758.48,758.48,758.48,3
2025-03-01 18:08:04,396,53,15915,53,1,4,4,499.02,4990.17,24.95,49.90,49.90,49.90,49.90,499.02,499.02,499.02,2
2025-05-15 19:18:33,313,53,7913,53,3,28,3,514.53,5145.28,25.73,51.45,51.45,51.45,51.45,514.53,514.53,514.53,2
2025-08-09 05:59:10,346,53,18112,53,1,27,12,400.74,4007.40,20.04,40.07,40.07,40.07,40.07,400.74,400.74,400.74,2
2025-10-27 02:23:10,383,53,14921,53,3,18,8,758.37,7583.63,37.91,75.84,75.84,75.84,75.84,758.37,758.37,758.37,3
2025-03-16 16:20:09,220,53,17655,53,3,21,3,916.43,9164.23,45.81,91.65,91.65,91.65,91.65,916.43,916.43,916.43,4
2025-07-04 17:54:25,12,53,5305,53,1,4,1,560.77,5607.65,28.04,56.08,56.08,56.08,56.08,560.77,560.77,560.77,2
2025-07-13 15:58:01,149,53,3391,53,1,3,4,344.51,3445.10,17.23,34.45,34.45,34.45,34.45,344.51,344.51,344.51,1
2025-03-19 03:57:37,255,53,2156,53,3,29,9,670.31,6703.08,33.51,67.03,67.03,67.03,67.03,670.31,670.31,670.31,3
2025-08-20 03:56:12,218,53,12418,53,3,5,1,568.73,5687.30,28.44,56.87,56.87,56.87,56.87,568.73,568.73,568.73,2
2024-11-24 17:12:03,307,53,11680,53,1,7,11,343.30,3432.99,17.17,34.33,34.33,34.33,34.33,343.30,343.30,343.30,1
2025-05-07 07:52:58,183,53,16980,53,1,15,7,429.70,4296.98,21.49,42.97,42.97,42.97,42.97,429.70,429.70,429.70,2
2025-07-19 18:06:20,254,53,9209,53,3,6,5,381.19,3811.96,19.06,38.12,38.12,38.12,38.12,381.19,381.19,381.19,2
2025-10-25 17:37:54,202,53,15120,53,2,12,1,287.38,2873.81,14.37,28.73,28.73,28.73,28.73,287.38,287.38,287.38,1
2025-03-12 20:10:13,463,53,12484,53,2,28,8,279.59,2795.93,13.98,27.95,27.95,27.95,27.95,279.59,279.59,279.59,1
2025-03-19 06:48:19,371,53,877,53,1,3,1,426.66,4266.62,21.33,42.66,42.66,42.66,42.66,426.66,426.66,426.66,2
2025-01-21 12:47:22,170,53,314,53,3,29,11,739.59,7395.87,36.97,73.96,73.96,73.96,73.96,739.59,739.59,739.59,3
2025-08-18 09:35:02,353,53,14230,53,2,10,2,502.69,5026.89,25.13,50.27,50.27,50.27,50.27,502.69,502.69,502.69,2
2025-09-21 06:43:26,269,53,16248,53,1,12,5,480.31,4803.12,24.02,48.03,48.03,48.03,48.03,480.31,480.31,480.31,2
2025-03-10 21:30:42,423,53,8169,53,2,2,5,450.38,4503.84,22.52,45.04,45.04,45.04,45.04,450.38,450.38,450.38,2
2025-03-10 06:21:38,134,53,11988,53,1,5,5,646.40,6463.99,32.32,64.64,64.64,64.64,64.64,646.40,646.40,646.40,3
2025-06-23 14:15:45,286,53,9236,53,1,21,4,393.25,3932.47,19.66,39.32,39.32,39.32,39.32,393.25,393.25,393.25,2
2025-05-13 22:27:49,70,53,9070,53,2,15,6,336.82,3368.24,16.84,33.68,33.68,33.68,33.68,336.82,336.82,336.82,1
2024-12-30 20:14:35,467,53,10039,53,1,20,2,133.69,1337.00,6.69,13.36,13.36,13.36,13.36,133.69,133.69,133.69,1
2024-12-24 05:26:14,344,53,14285,53,2,22,12,347.07,3470.70,17.36,34.70,34.70,34.70,34.70,347.07,347.07,347.07,1
2025-10-06 06:01:25,155,53,16338,53,1,2,3,622.86,6228.62,31.14,62.29,62.29,62.29,62.29,622.86,622.86,622.86,2
2025-09-26 11:02:07,251,53,7160,53,2,21,9,769.34,7693.39,38.46,76.94,76.94,76.94,76.94,769.34,769.34,769.34,3
2025-04-29 17:27:05,255,53,19168,53,2,21,7,923.79,9237.85,46.18,92.39,92.39,92.39,92.39,923.79,923.79,923.79,4
2025-03-12 02:23:45,98,53,8634,53,3,25,9,783.87,7838.69,39.19,78.39,78.39,78.39,78.39,783.87,783.87,783.87,3
2025-06-24 06:32:29,150,53,11994,53,3,29,8,469.34,4693.43,23.47,46.93,46.93,46.93,46.93,469.34,469.34,469.34,2
2025-07-16 05:58:12,55,53,8969,53,1,12,10,343.10,3431.03,17.16,34.31,34.31,34.31,34.31,343.10,343.10,343.10,1
2025-04-02 05:32:18,166,53,4863,53,2,20,3,568.80,5688.01,28.44,56.88,56.88,56.88,56.88,568.80,568.80,568.80,2
2025-05-01 05:24:57,464,53,11176,53,1,2,4,425.65,4256.56,21.28,42.56,42.56,42.56,42.56,425.65,425.65,425.65,2
2025-05-14 17:38:23,459,53,17806,53,3,19,8,588.79,5887.85,29.44,58.88,58.88,58.88,58.88,588.79,588.79,588.79,2
2025-02-19 17:44:18,388,53,6795,53,1,23,2,520.20,5202.00,26.01,52.02,52.02,52.02,52.02,520.20,520.20,520.20,2
2025-05-23 12:07:25,132,53,12760,53,3,23,5,662.76,6627.57,33.13,66.28,66.28,66.28,66.28,662.76,662.76,662.76,3
2025-04-18 07:42:04,278,53,15453,53,1,24,2,561.32,5613.14,28.06,56.13,56.13,56.13,56.13,561.32,561.32,561.32,2
2025-04-26 00:44:21,169,53,17242,53,2,25,7,521.54,5215.37,26.08,52.15,52.15,52.15,52.15,521.54,521.54,521.54,2
2024-12-30 09:46:38,142,53,16295,53,3,11,4,605.49,6054.93,30.27,60.55,60.55,60.55,60.55,605.49,605.49,605.49,2
2025-09-10 23:45:35,215,53,4761,53,3,7,8,277.67,2776.74,13.89,27.76,27.76,27.76,27.76,277.67,277.67,277.67,1
2025-02-26 12:50:16,63,53,9166,53,3,25,12,334.41,3344.16,16.72,33.44,33.44,33.44,33.44,334.41,334.41,334.41,1
2025-10-26 03:06:00,238,53,10906,53,3,1,6,526.41,5264.06,26.32,52.64,52.64,52.64,52.64,526.41,526.41,526.41,2
2024-11-25 20:00:04,129,53,86,53,2,22,5,666.53,6665.29,33.32,66.66,66.66,66.66,66.66,666.53,666.53,666.53,3
2025-07-28 20:03:25,305,53,564,53,3,3,6,494.97,4949.71,24.75,49.50,49.50,49.50,49.50,494.97,494.97,494.97,2
2025-08-16 18:33:24,122,53,11939,53,2,23,11,722.63,7226.30,36.13,72.27,72.27,72.27,72.27,722.63,722.63,722.63,3
2025-06-14 06:19:48,113,53,5534,53,2,7,3,531.09,5310.88,26.55,53.11,53.11,53.11,53.11,531.09,531.09,531.09,2
2025-05-04 23:25:35,461,53,1743,53,2,6,8,896.46,8964.54,44.81,89.65,89.65,89.65,89.65,896.46,896.46,896.46,4
2025-07-15 08:45:24,407,53,15852,53,2,29,12,744.00,7439.93,37.19,74.40,74.40,74.40,74.40,744.00,744.00,744.00,3
2025-09-23 23:43:28,1,53,6427,53,1,13,5,610.49,6104.86,30.52,61.05,61.05,61.05,61.05,610.49,610.49,610.49,2
2024-11-08 23:52:31,118,53,18064,53,1,5,8,266.80,2668.08,13.35,26.68,26.68,26.68,26.68,266.80,266.80,266.80,1
2025-09-11 12:52:40,41,53,13523,53,3,6,4,636.28,6362.77,31.81,63.63,63.63,63.63,63.63,636.28,636.28,636.28,3
2025-07-21 07:25:19,336,53,4300,53,1,16,6,601.06,6010.58,30.05,60.11,60.11,60.11,60.11,601.06,601.06,601.06,2
2024-11-24 12:59:13,356,53,10408,53,1,12,11,247.13,2471.39,12.36,24.71,24.71,24.71,24.71,247.13,247.13,247.13,1
2025-11-02 18:00:53,432,53,14860,53,1,12,3,657.40,6573.99,32.87,65.74,65.74,65.74,65.74,657.40,657.40,657.40,3
2025-01-01 05:12:14,436,53,19051,53,2,5,7,284.44,2844.44,14.23,28.44,28.44,28.44,28.44,284.44,284.44,284.44,1
2024-12-30 21:29:43,368,53,18391,53,1,10,3,512.72,5127.20,25.64,51.27,51.27,51.27,51.27,512.72,512.72,512.72,2
2025-08-30 16:47:48,300,53,8366,53,1,13,5,506.37,5063.72,25.32,50.64,50.64,50.64,50.64,506.37,506.37,506.37,2
2024-11-09 10:35:59,225,53,10203,53,3,3,11,764.81,7648.05,38.23,76.49,76.49,76.49,76.49,764.81,764.81,764.81,3
2024-12-19 08:43:40,400,53,14015,53,3,9,10,494.70,4946.99,24.74,49.47,49.47,49.47,49.47,494.70,494.70,494.70,2
2025-02-19 00:34:14,184,53,5714,53,3,25,2,639.82,6398.17,31.99,63.98,63.98,63.98,63.98,639.82,639.82,639.82,3
2025-10-14 02:33:34,210,53,16227,53,3,26,6,213.64,2136.49,10.69,21.36,21.36,21.36,21.36,213.64,213.64,213.64,1
2025-01-21 19:54:06,358,53,12978,53,3,19,3,986.58,9865.75,49.32,98.67,98.67,98.67,98.67,986.58,986.58,986.58,4
2025-09-09 01:00:45,397,53,949,53,1,8,5,803.80,8037.94,40.18,80.39,80.39,80.39,80.39,803.80,803.80,803.80,3
2025-07-30 12:05:06,11,53,17305,53,1,13,11,554.39,5543.90,27.72,55.44,55.44,55.44,55.44,554.39,554.39,554.39,2
2025-09-02 15:43:46,195,53,8215,53,2,24,8,268.74,2687.40,13.44,26.87,26.87,26.87,26.87,268.74,268.74,268.74,1
2024-11-07 01:41:53,392,53,5304,53,3,14,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2025-07-31 07:58:31,220,53,10523,53,1,28,9,297.26,2972.62,14.87,29.72,29.72,29.72,29.72,297.26,297.26,297.26,1
2025-04-11 06:54:31,228,53,12806,53,1,2,11,469.70,4696.99,23.49,46.97,46.97,46.97,46.97,469.70,469.70,469.70,2
2025-02-02 05:21:12,425,53,96,53,1,18,2,711.99,7119.91,35.60,71.20,71.20,71.20,71.20,711.99,711.99,711.99,3
2025-05-21 11:10:49,239,53,19956,53,2,15,2,492.96,4929.61,24.65,49.30,49.30,49.30,49.30,492.96,492.96,492.96,2
2025-01-16 21:49:28,163,53,3720,53,2,25,7,328.21,3282.10,16.41,32.82,32.82,32.82,32.82,328.21,328.21,328.21,1
2025-02-03 13:49:00,335,53,13952,53,3,13,6,934.01,9339.98,46.69,93.41,93.41,93.41,93.41,934.01,934.01,934.01,4
2025-05-14 00:18:00,28,53,9935,53,2,20,10,621.26,6212.59,31.06,62.13,62.13,62.13,62.13,621.26,621.26,621.26,2
2024-12-26 17:33:34,345,53,6307,53,1,10,4,478.45,4784.53,23.92,47.84,47.84,47.84,47.84,478.45,478.45,478.45,2
2025-01-28 22:21:45,59,53,11869,53,1,4,8,230.05,2300.60,11.51,23.00,23.00,23.00,23.00,230.05,230.05,230.05,1
2025-05-02 04:55:16,395,53,3300,53,2,24,2,225.06,2250.70,11.26,22.50,22.50,22.50,22.50,225.06,225.06,225.06,1
2025-10-13 18:06:17,247,53,7753,53,3,25,8,594.94,5949.34,29.74,59.50,59.50,59.50,59.50,594.94,594.94,594.94,2
2025-07-30 05:32:39,418,53,16843,53,3,25,8,177.71,1777.13,8.89,17.76,17.76,17.76,17.76,177.71,177.71,177.71,1
2025-08-17 16:58:13,126,53,758,53,2,19,2,667.20,6671.95,33.36,66.72,66.72,66.72,66.72,667.20,667.20,667.20,3
2025-05-10 06:19:21,177,53,6821,53,2,2,7,674.02,6740.12,33.70,67.40,67.40,67.40,67.40,674.02,674.02,674.02,3
2024-12-04 03:15:51,241,53,521,53,3,19,7,818.87,8188.61,40.94,81.89,81.89,81.89,81.89,818.87,818.87,818.87,3
2025-04-28 02:23:09,163,53,12390,53,1,27,5,627.18,6271.77,31.36,62.72,62.72,62.72,62.72,627.18,627.18,627.18,3
2025-09-20 12:09:32,452,53,2996,53,3,15,12,733.64,7336.36,36.68,73.37,73.37,73.37,73.37,733.64,733.64,733.64,3
2025-05-08 16:43:36,449,53,4820,53,1,25,3,525.48,5254.80,26.27,52.55,52.55,52.55,52.55,525.48,525.48,525.48,2
2025-08-12 09:06:10,146,53,18213,53,3,16,11,500.26,5002.59,25.01,50.03,50.03,50.03,50.03,500.26,500.26,500.26,2
2024-12-11 22:10:15,284,53,12070,53,1,9,7,292.38,2923.80,14.62,29.23,29.23,29.23,29.23,292.38,292.38,292.38,1
2025-03-20 20:46:41,413,53,5239,53,2,19,2,283.46,2834.61,14.18,28.34,28.34,28.34,28.34,283.46,283.46,283.46,1
2025-01-15 15:02:35,403,53,4573,53,2,22,6,261.18,2611.86,13.06,26.11,26.11,26.11,26.11,261.18,261.18,261.18,1
2025-03-01 17:36:04,175,53,17444,53,3,23,4,438.94,4389.45,21.95,43.89,43.89,43.89,43.89,438.94,438.94,438.94,2
2025-10-11 15:30:12,9,53,9230,53,3,24,12,394.92,3949.24,19.75,39.49,39.49,39.49,39.49,394.92,394.92,394.92,2
2025-03-08 05:52:56,447,53,971,53,2,21,9,113.03,1130.32,5.66,11.30,11.30,11.30,11.30,113.03,113.03,113.03,0
2024-11-13 01:49:46,266,53,4705,53,1,7,10,446.59,4465.90,22.33,44.66,44.66,44.66,44.66,446.59,446.59,446.59,2
2025-07-01 05:23:16,464,53,1679,53,2,24,7,361.74,3617.42,18.09,36.17,36.17,36.17,36.17,361.74,361.74,361.74,1
2025-06-17 17:24:32,419,53,18772,53,3,12,7,347.90,3479.01,17.40,34.79,34.79,34.79,34.79,347.90,347.90,347.90,1
2025-04-22 02:03:19,128,53,19430,53,1,21,12,372.41,3724.14,18.62,37.24,37.24,37.24,37.24,372.41,372.41,372.41,1
2025-05-11 15:25:00,107,53,6392,53,3,25,2,22.93,229.39,1.16,2.28,2.28,2.28,2.28,22.93,22.93,22.93,0
2025-04-12 18:49:59,159,53,1527,53,3,29,1,324.74,3247.42,16.24,32.47,32.47,32.47,32.47,324.74,324.74,324.74,1
2025-02-02 08:50:45,214,53,433,53,1,12,1,279.46,2794.67,13.98,27.94,27.94,27.94,27.94,279.46,279.46,279.46,1
2025-06-06 18:57:47,244,53,10540,53,1,25,5,430.04,4300.45,21.50,43.00,43.00,43.00,43.00,430.04,430.04,430.04,2
2025-03-27 18:25:58,283,53,2355,53,2,3,9,481.25,4812.48,24.06,48.12,48.12,48.12,48.12,481.25,481.25,481.25,2
2025-01-16 10:14:17,315,53,8943,53,3,28,10,616.78,6167.76,30.84,61.68,61.68,61.68,61.68,616.78,616.78,616.78,2
2024-12-03 15:22:30,302,53,9723,53,1,7,7,522.21,5222.12,26.11,52.22,52.22,52.22,52.22,522.21,522.21,522.21,2
2024-12-15 07:00:19,201,53,13070,53,1,18,7,498.84,4988.36,24.94,49.88,49.88,49.88,49.88,498.84,498.84,498.84,2
2025-03-24 03:48:40,215,53,1214,53,3,22,11,699.98,6999.81,35.00,70.00,70.00,70.00,70.00,699.98,699.98,699.98,3
2025-10-23 04:44:43,292,53,15123,53,2,4,11,447.28,4472.86,22.37,44.73,44.73,44.73,44.73,447.28,447.28,447.28,2
2025-02-08 21:23:36,212,53,6871,53,1,13,1,592.65,5926.48,29.63,59.27,59.27,59.27,59.27,592.65,592.65,592.65,2
2025-05-25 14:28:13,148,53,14358,53,3,5,2,619.52,6195.16,30.97,61.95,61.95,61.95,61.95,619.52,619.52,619.52,2
2025-07-16 09:30:57,396,53,1321,53,2,4,12,430.37,4303.71,21.52,43.04,43.04,43.04,43.04,430.37,430.37,430.37,2
2025-07-13 02:49:28,154,53,1398,53,3,10,8,366.24,3662.41,18.31,36.62,36.62,36.62,36.62,366.24,366.24,366.24,1
2025-05-25 01:16:51,440,53,12551,53,1,17,8,644.30,6443.00,32.21,64.43,64.43,64.43,64.43,644.30,644.30,644.30,3
2025-01-03 05:02:23,180,53,13023,53,3,14,1,291.65,2916.50,14.59,29.16,29.16,29.16,29.16,291.65,291.65,291.65,1
2025-10-30 07:26:14,7,53,5796,53,2,12,12,500.91,5009.11,25.05,50.09,50.09,50.09,50.09,500.91,500.91,500.91,2
2025-04-22 00:01:28,294,53,8172,53,3,21,4,519.56,5195.62,25.98,51.96,51.96,51.96,51.96,519.56,519.56,519.56,2
2025-02-14 23:55:34,396,53,4600,53,2,12,7,487.59,4875.89,24.38,48.76,48.76,48.76,48.76,487.59,487.59,487.59,2
2025-04-26 21:25:42,182,53,9233,53,3,8,8,500.82,5008.23,25.04,50.08,50.08,50.08,50.08,500.82,500.82,500.82,2
2025-03-28 23:52:53,334,53,5941,53,3,14,5,597.95,5979.44,29.90,59.80,59.80,59.80,59.80,597.95,597.95,597.95,2
2025-08-02 09:50:42,214,53,15718,53,3,13,5,542.97,5429.70,27.15,54.30,54.30,54.30,54.30,542.97,542.97,542.97,2
2024-11-12 18:28:02,297,53,52,53,3,9,7,364.26,3642.58,18.22,36.42,36.42,36.42,36.42,364.26,364.26,364.26,1
2025-08-05 10:55:31,66,53,2915,53,3,11,6,484.91,4849.11,24.25,48.49,48.49,48.49,48.49,484.91,484.91,484.91,2
2025-06-03 04:17:39,55,53,12673,53,3,29,7,912.80,9127.88,45.63,91.29,91.29,91.29,91.29,912.80,912.80,912.80,4
2025-04-14 17:36:37,270,53,12331,53,1,5,1,487.21,4872.14,24.36,48.72,48.72,48.72,48.72,487.21,487.21,487.21,2
2025-01-02 20:01:07,25,53,175,53,1,20,1,364.30,3643.01,18.22,36.43,36.43,36.43,36.43,364.30,364.30,364.30,1
2025-04-08 20:04:33,178,53,19805,53,1,11,5,497.62,4976.16,24.88,49.76,49.76,49.76,49.76,497.62,497.62,497.62,2
2025-01-16 19:34:39,138,53,11076,53,2,3,12,726.79,7267.90,36.33,72.68,72.68,72.68,72.68,726.79,726.79,726.79,3
2025-03-07 23:15:55,395,53,10379,53,2,13,7,586.40,5863.99,29.32,58.64,58.64,58.64,58.64,586.40,586.40,586.40,2
2025-06-01 10:25:10,118,53,6907,53,1,7,4,787.38,7873.78,39.36,78.74,78.74,78.74,78.74,787.38,787.38,787.38,3
2025-05-12 02:38:12,390,53,15107,53,1,20,8,741.63,7416.27,37.08,74.17,74.17,74.17,74.17,741.63,741.63,741.63,3
2025-10-14 21:03:49,114,53,8293,53,3,29,2,1074.99,10749.80,53.74,107.51,107.51,107.51,107.51,1074.99,1074.99,1074.99,4
2025-09-08 13:07:55,250,53,6529,53,1,18,9,540.79,5407.86,27.04,54.08,54.08,54.08,54.08,540.79,540.79,540.79,2
2025-05-31 13:11:22,299,53,4217,53,1,26,4,641.59,6415.83,32.08,64.16,64.16,64.16,64.16,641.59,641.59,641.59,3
2025-03-13 12:13:55,12,53,9942,53,1,29,2,675.83,6758.23,33.79,67.59,67.59,67.59,67.59,675.83,675.83,675.83,3
2024-12-04 15:32:57,190,53,14449,53,2,28,7,284.22,2842.24,14.22,28.42,28.42,28.42,28.42,284.22,284.22,284.22,1
2025-08-05 16:19:23,286,53,7770,53,3,14,3,550.91,5509.07,27.54,55.09,55.09,55.09,55.09,550.91,550.91,550.91,2
2025-02-18 17:06:27,131,53,7863,53,3,15,2,541.45,5414.44,27.07,54.15,54.15,54.15,54.15,541.45,541.45,541.45,2
2025-08-07 02:45:59,423,53,5891,53,1,29,1,592.63,5926.32,29.63,59.27,59.27,59.27,59.27,592.63,592.63,592.63,2
2025-01-11 01:48:20,167,53,5608,53,1,3,4,393.18,3931.78,19.66,39.32,39.32,39.32,39.32,393.18,393.18,393.18,2
2025-09-21 21:39:30,468,53,10324,53,2,7,3,398.70,3987.05,19.94,39.87,39.87,39.87,39.87,398.70,398.70,398.70,2
